MCore, MMantle, MWater, MGas, RCore, RMantle, RWater, RPlanet
7.6	 0	 0	 0	 1.29933	 1.29933	 1.29933	 1.29933	 
7.7	 0	 0	 0	 1.30328	 1.30328	 1.30328	 1.30328	 
7.8	 0	 0	 0	 1.30718	 1.30718	 1.30718	 1.30718	 
7.9	 0	 0	 0	 1.31103	 1.31103	 1.31103	 1.31103	 
8	 0	 0	 0	 1.31485	 1.31485	 1.31485	 1.31485	 
8.1	 0	 0	 0	 1.31862	 1.31862	 1.31862	 1.31862	 
8.2	 0	 0	 0	 1.32234	 1.32234	 1.32234	 1.32234	 
8.3	 0	 0	 0	 1.32603	 1.32603	 1.32603	 1.32603	 
8.4	 0	 0	 0	 1.32968	 1.32968	 1.32968	 1.32968	 
8.5	 0	 0	 0	 1.33328	 1.33328	 1.33328	 1.33328	 
8.6	 0	 0	 0	 1.33685	 1.33685	 1.33685	 1.33685	 
8.7	 0	 0	 0	 1.34038	 1.34038	 1.34038	 1.34038	 
8.8	 0	 0	 0	 1.34388	 1.34388	 1.34388	 1.34388	 
8.9	 0	 0	 0	 1.34734	 1.34734	 1.34734	 1.34734	 
9	 0	 0	 0	 1.35076	 1.35076	 1.35076	 1.35076	 
9.1	 0	 0	 0	 1.35415	 1.35415	 1.35415	 1.35415	 
9.2	 0	 0	 0	 1.3575	 1.3575	 1.3575	 1.3575	 
9.3	 0	 0	 0	 1.36082	 1.36082	 1.36082	 1.36082	 
9.4	 0	 0	 0	 1.36411	 1.36411	 1.36411	 1.36411	 
9.5	 0	 0	 0	 1.36737	 1.36737	 1.36737	 1.36737	 
9.6	 0	 0	 0	 1.37059	 1.37059	 1.37059	 1.37059	 
9.7	 0	 0	 0	 1.37379	 1.37379	 1.37379	 1.37379	 
9.8	 0	 0	 0	 1.37695	 1.37695	 1.37695	 1.37695	 
9.9	 0	 0	 0	 1.38009	 1.38009	 1.38009	 1.38009	 
10	 0	 0	 0	 1.38319	 1.38319	 1.38319	 1.38319	 
