MCore, MMantle, MWater, MGas, RCore, RMantle, RWater, RPlanet
0	 8.2	 0	 0	 0	 1.8835	 1.8835	 1.8835	 
0	 8.3	 0	 0	 0	 1.88923	 1.88923	 1.88923	 
0	 8.4	 0	 0	 0	 1.89489	 1.89489	 1.89489	 
0	 8.5	 0	 0	 0	 1.90047	 1.90047	 1.90047	 
0	 8.6	 0	 0	 0	 1.90602	 1.90602	 1.90602	 
0	 8.7	 0	 0	 0	 1.91151	 1.91151	 1.91151	 
0	 8.8	 0	 0	 0	 1.91693	 1.91693	 1.91693	 
0	 8.9	 0	 0	 0	 1.9223	 1.9223	 1.9223	 
0	 9	 0	 0	 0	 1.92762	 1.92762	 1.92762	 
0	 9.1	 0	 0	 0	 1.93286	 1.93286	 1.93286	 
0	 9.2	 0	 0	 0	 1.93809	 1.93809	 1.93809	 
0	 9.3	 0	 0	 0	 1.94325	 1.94325	 1.94325	 
0	 9.4	 0	 0	 0	 1.94835	 1.94835	 1.94835	 
0	 9.5	 0	 0	 0	 1.95341	 1.95341	 1.95341	 
0	 9.6	 0	 0	 0	 1.95842	 1.95842	 1.95842	 
0	 9.7	 0	 0	 0	 1.96338	 1.96338	 1.96338	 
0	 9.8	 0	 0	 0	 1.96829	 1.96829	 1.96829	 
0	 9.9	 0	 0	 0	 1.97317	 1.97317	 1.97317	 
0	 10	 0	 0	 0	 1.978	 1.978	 1.978	 
