Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
347	 0.030893845	 60.259145	 1.4955695e-05	 2.7869783	 461.04719	 Ice X (Grande)
348	 0.031514798	 60.257433	 1.5875687e-05	 2.7869595	 461.04719	 Ice X (Grande)
349	 0.032148232	 60.255652	 1.6852269e-05	 2.7869399	 461.04719	 Ice X (Grande)
350	 0.032794398	 60.253799	 1.7888922e-05	 2.7869196	 461.04719	 Ice X (Grande)
351	 0.033453551	 60.25187	 1.8989341e-05	 2.7868984	 461.04719	 Ice X (Grande)
352	 0.034125954	 60.249863	 2.0157448e-05	 2.7868763	 461.04719	 Ice X (Grande)
353	 0.034811871	 60.247775	 2.1397406e-05	 2.7868534	 461.04719	 Ice X (Grande)
354	 0.035511576	 60.245602	 2.2713633e-05	 2.7868295	 461.04719	 Ice X (Grande)
355	 0.036225344	 60.24334	 2.4110822e-05	 2.7868047	 461.04719	 Ice X (Grande)
356	 0.036953459	 60.240987	 2.5593951e-05	 2.7867788	 461.04719	 Ice X (Grande)
357	 0.037696209	 60.238538	 2.7168306e-05	 2.7867519	 461.04719	 Ice X (Grande)
358	 0.038453888	 60.23599	 2.8839498e-05	 2.7867239	 461.04719	 Ice X (Grande)
359	 0.039226797	 60.233339	 3.0613482e-05	 2.7866948	 461.04719	 Ice X (Grande)
360	 0.040015241	 60.23058	 3.249658e-05	 2.7866645	 461.04719	 Ice X (Grande)
361	 0.040819532	 60.227709	 3.4495502e-05	 2.7866329	 461.04719	 Ice X (Grande)
362	 0.04163999	 60.224721	 3.6617373e-05	 2.7866001	 461.04719	 Ice X (Grande)
363	 0.042476939	 60.221612	 3.8869753e-05	 2.7865659	 461.04719	 Ice X (Grande)
364	 0.043330711	 60.218377	 4.1260668e-05	 2.7865304	 461.04719	 Ice X (Grande)
365	 0.044201643	 60.215011	 4.3798638e-05	 2.7864934	 461.04719	 Ice X (Grande)
366	 0.045090082	 60.211508	 4.6492706e-05	 2.7864549	 461.04719	 Ice X (Grande)
367	 0.045996378	 60.207863	 4.9352471e-05	 2.7864148	 461.04719	 Ice X (Grande)
368	 0.04692089	 60.20407	 5.2388124e-05	 2.7863732	 461.04719	 Ice X (Grande)
369	 0.047863986	 60.200123	 5.5610479e-05	 2.7863298	 461.04719	 Ice X (Grande)
370	 0.048826037	 60.196016	 5.9031018e-05	 2.7862846	 461.04719	 Ice X (Grande)
371	 0.049807427	 60.191743	 6.2661928e-05	 2.7862377	 461.04719	 Ice X (Grande)
372	 0.050808542	 60.187296	 6.6516144e-05	 2.7861888	 461.04719	 Ice X (Grande)
373	 0.05182978	 60.182668	 7.0607398e-05	 2.7861379	 461.04719	 Ice X (Grande)
374	 0.052871545	 60.177853	 7.4950264e-05	 2.786085	 461.04719	 Ice X (Grande)
375	 0.05393425	 60.172842	 7.9560214e-05	 2.7860299	 461.04719	 Ice X (Grande)
376	 0.055018315	 60.167628	 8.4453668e-05	 2.7859726	 461.04719	 Ice X (Grande)
377	 0.056124171	 60.162203	 8.964806e-05	 2.785913	 461.04719	 Ice X (Grande)
378	 0.057252254	 60.156557	 9.516189e-05	 2.7858509	 461.04719	 Ice X (Grande)
379	 0.058403013	 60.150683	 0.0001010148	 2.7857863	 461.04719	 Ice X (Grande)
380	 0.059576903	 60.14457	 0.00010722763	 2.7857191	 461.04719	 Ice X (Grande)
381	 0.060774388	 60.138209	 0.00011382252	 2.7856492	 461.04719	 Ice X (Grande)
382	 0.061995943	 60.13159	 0.00012082295	 2.7855764	 461.04719	 Ice X (Grande)
383	 0.063242052	 60.124703	 0.00012825384	 2.7855007	 461.04719	 Ice X (Grande)
384	 0.064513209	 60.117537	 0.00013614167	 2.7854219	 461.04719	 Ice X (Grande)
385	 0.065809917	 60.110079	 0.00014451453	 2.7853398	 461.04719	 Ice X (Grande)
386	 0.067132689	 60.10232	 0.00015340222	 2.7852545	 461.04719	 Ice X (Grande)
387	 0.06848205	 60.094245	 0.00016283639	 2.7851657	 461.04719	 Ice X (Grande)
388	 0.069858535	 60.085844	 0.00017285063	 2.7850733	 461.04719	 Ice X (Grande)
389	 0.071262688	 60.077101	 0.0001834806	 2.7849771	 461.04719	 Ice X (Grande)
390	 0.072695065	 60.068004	 0.00019476414	 2.784877	 461.04719	 Ice X (Grande)
391	 0.074156235	 60.058539	 0.00020674141	 2.7847729	 461.04719	 Ice X (Grande)
392	 0.075646776	 60.048689	 0.00021945506	 2.7846645	 461.04719	 Ice X (Grande)
393	 0.077167278	 60.03844	 0.00023295032	 2.7845518	 461.04719	 Ice X (Grande)
394	 0.078718343	 60.027776	 0.00024727525	 2.7844344	 461.04719	 Ice X (Grande)
395	 0.080300587	 60.01668	 0.00026248081	 2.7843123	 461.04719	 Ice X (Grande)
396	 0.081914636	 60.005133	 0.00027862111	 2.7841852	 461.04719	 Ice X (Grande)
397	 0.08356113	 59.993119	 0.0002957536	 2.784053	 461.04719	 Ice X (Grande)
398	 0.08524072	 59.980618	 0.00031393922	 2.7839154	 461.04719	 Ice X (Grande)
399	 0.086954072	 59.96761	 0.00033324269	 2.7837722	 461.04719	 Ice X (Grande)
400	 0.088701865	 59.954076	 0.00035373267	 2.7836231	 461.04719	 Ice X (Grande)
401	 0.090484791	 59.939993	 0.00037548205	 2.7834681	 461.04719	 Ice X (Grande)
402	 0.092303557	 59.925339	 0.00039856819	 2.7833067	 461.04719	 Ice X (Grande)
403	 0.094158883	 59.910092	 0.00042307319	 2.7831387	 461.04719	 Ice X (Grande)
404	 0.096051505	 59.894227	 0.0004490842	 2.782964	 461.04719	 Ice X (Grande)
405	 0.097982171	 59.87772	 0.00047669371	 2.7827821	 461.04719	 Ice X (Grande)
406	 0.099951648	 59.860545	 0.00050599987	 2.7825929	 461.04719	 Ice X (Grande)
407	 0.10196071	 59.842673	 0.00053710688	 2.782396	 461.04719	 Ice X (Grande)
408	 0.10401017	 59.824079	 0.00057012531	 2.782191	 461.04719	 Ice X (Grande)
409	 0.10610082	 59.804731	 0.0006051725	 2.7819778	 461.04719	 Ice X (Grande)
410	 0.1082335	 59.784601	 0.000642373	 2.7817558	 461.04719	 Ice X (Grande)
411	 0.11040905	 59.763656	 0.00068185899	 2.7815249	 461.04719	 Ice X (Grande)
412	 0.11262833	 59.741863	 0.00072377076	 2.7812846	 461.04719	 Ice X (Grande)
413	 0.11489223	 59.719188	 0.00076825717	 2.7810345	 461.04719	 Ice X (Grande)
414	 0.11720163	 59.695597	 0.00081547624	 2.7807742	 461.04719	 Ice X (Grande)
415	 0.11955746	 59.67105	 0.00086559562	 2.7805034	 461.04719	 Ice X (Grande)
416	 0.12196065	 59.645512	 0.00091879329	 2.7802215	 461.04719	 Ice X (Grande)
417	 0.12441215	 59.61894	 0.00097525807	 2.7799282	 461.04719	 Ice X (Grande)
418	 0.12691293	 59.591295	 0.0010351904	 2.779623	 461.04719	 Ice X (Grande)
419	 0.12946399	 59.562531	 0.0010988029	 2.7793054	 461.04719	 Ice X (Grande)
420	 0.13206633	 59.532606	 0.0011663212	 2.7789748	 461.04719	 Ice X (Grande)
421	 0.13472098	 59.501471	 0.001237985	 2.7786308	 461.04719	 Ice X (Grande)
422	 0.137429	 59.469079	 0.0013140483	 2.7782729	 461.04719	 Ice X (Grande)
423	 0.14019146	 59.435378	 0.0013947807	 2.7779004	 461.04719	 Ice X (Grande)
424	 0.14300945	 59.400316	 0.0014804686	 2.7775127	 461.04719	 Ice X (Grande)
425	 0.14588409	 59.363839	 0.0015714155	 2.7771093	 461.04719	 Ice X (Grande)
426	 0.14881653	 59.325889	 0.0016679437	 2.7766894	 461.04719	 Ice X (Grande)
427	 0.15180791	 59.286409	 0.0017703951	 2.7762525	 461.04719	 Ice X (Grande)
428	 0.15485943	 59.245335	 0.0018791324	 2.7757979	 461.04719	 Ice X (Grande)
429	 0.1579723	 59.202605	 0.0019945407	 2.7753247	 461.04719	 Ice X (Grande)
430	 0.16114775	 59.158152	 0.0021170282	 2.7748323	 461.04719	 Ice X (Grande)
431	 0.16438703	 59.111908	 0.0022470285	 2.7743199	 461.04719	 Ice X (Grande)
432	 0.16769144	 59.063799	 0.0023850011	 2.7737866	 461.04719	 Ice X (Grande)
433	 0.17106227	 59.013753	 0.002531434	 2.7732316	 461.04719	 Ice X (Grande)
434	 0.17450087	 58.961692	 0.0026868447	 2.7726541	 461.04719	 Ice X (Grande)
435	 0.17800859	 58.907535	 0.0028517822	 2.772053	 461.04719	 Ice X (Grande)
436	 0.18158683	 58.851198	 0.0030268289	 2.7714275	 461.04719	 Ice X (Grande)
437	 0.18523701	 58.792596	 0.0032126029	 2.7707765	 461.04719	 Ice X (Grande)
438	 0.18896056	 58.731637	 0.0034097596	 2.7700991	 461.04719	 Ice X (Grande)
439	 0.19275897	 58.668228	 0.0036189943	 2.7693941	 461.04719	 Ice X (Grande)
440	 0.19663373	 58.602271	 0.0038410447	 2.7686603	 461.04719	 Ice X (Grande)
441	 0.20058638	 58.533666	 0.0040766932	 2.7678968	 461.04719	 Ice X (Grande)
442	 0.20461849	 58.462307	 0.0043267697	 2.7671021	 461.04719	 Ice X (Grande)
443	 0.20873165	 58.388084	 0.0045921544	 2.766275	 461.04719	 Ice X (Grande)
444	 0.21292749	 58.310886	 0.0048737809	 2.7654143	 461.04719	 Ice X (Grande)
445	 0.21720768	 58.230594	 0.0051726392	 2.7645186	 461.04719	 Ice X (Grande)
446	 0.22157389	 58.147085	 0.0054897796	 2.7635863	 461.04719	 Ice X (Grande)
447	 0.22602786	 58.060233	 0.0058263155	 2.7626161	 461.04719	 Ice X (Grande)
448	 0.23057135	 57.969907	 0.0061834279	 2.7616063	 461.04719	 Ice X (Grande)
449	 0.23520616	 57.875969	 0.0065623689	 2.7605555	 461.04719	 Ice X (Grande)
450	 0.23993412	 57.778277	 0.0069644664	 2.7594617	 461.04719	 Ice X (Grande)
451	 0.24475709	 57.676684	 0.0073911279	 2.7583235	 461.04719	 Ice X (Grande)
452	 0.24967699	 57.571038	 0.0078438462	 2.7571388	 461.04719	 Ice X (Grande)
453	 0.25469575	 57.461179	 0.0083242035	 2.7559058	 461.04719	 Ice X (Grande)
454	 0.25981535	 57.346944	 0.0088338773	 2.7546225	 461.04719	 Ice X (Grande)
455	 0.26503781	 57.228162	 0.0093746456	 2.753287	 461.04719	 Ice X (Grande)
456	 0.27036519	 57.104655	 0.0099483932	 2.7518969	 461.04719	 Ice X (Grande)
457	 0.2757996	 56.97624	 0.010557118	 2.7504502	 461.04719	 Ice X (Grande)
458	 0.28134316	 56.842727	 0.011202936	 2.7489444	 461.04719	 Ice X (Grande)
459	 0.28699806	 56.703919	 0.011888091	 2.7473772	 461.04719	 Ice X (Grande)
460	 0.29276653	 56.559612	 0.012614961	 2.745746	 461.04719	 Ice X (Grande)
461	 0.29865082	 56.409593	 0.013386063	 2.7440482	 461.04719	 Ice X (Grande)
462	 0.30465326	 56.253644	 0.014204067	 2.7422812	 461.04719	 Ice X (Grande)
463	 0.31077618	 56.091537	 0.015071798	 2.7404419	 461.04719	 Ice X (Grande)
464	 0.317022	 55.923038	 0.01599225	 2.7385276	 461.04719	 Ice X (Grande)
465	 0.32339315	 55.747902	 0.016968595	 2.7365351	 461.04719	 Ice X (Grande)
466	 0.32989212	 55.565878	 0.01800419	 2.7344611	 461.04719	 Ice X (Grande)
467	 0.33652144	 55.376706	 0.01910259	 2.7323024	 461.04719	 Ice X (Grande)
468	 0.3432837	 55.180115	 0.020267559	 2.7300555	 461.04719	 Ice X (Grande)
469	 0.35018153	 54.975827	 0.021503081	 2.7277167	 461.04719	 Ice X (Grande)
470	 0.3572176	 54.763554	 0.022813373	 2.7252822	 461.04719	 Ice X (Grande)
471	 0.36439464	 54.542998	 0.024202896	 2.7227482	 461.04719	 Ice X (Grande)
472	 0.37171542	 54.313852	 0.025676371	 2.7201105	 461.04719	 Ice X (Grande)
473	 0.37918276	 54.075798	 0.027238793	 2.7173649	 461.04719	 Ice X (Grande)
474	 0.38679952	 53.828509	 0.028895443	 2.714507	 461.04719	 Ice X (Grande)
475	 0.39456864	 53.571647	 0.030651905	 2.711532	 461.04719	 Ice X (Grande)
476	 0.40249306	 53.304864	 0.032514084	 2.7084352	 461.04719	 Ice X (Grande)
477	 0.41057582	 53.027801	 0.03448822	 2.7052116	 461.04719	 Ice X (Grande)
478	 0.41881996	 52.740088	 0.036580906	 2.701856	 461.04719	 Ice X (Grande)
479	 0.42722861	 52.441344	 0.038799107	 2.6983628	 461.04719	 Ice X (Grande)
480	 0.43580492	 52.131179	 0.041150179	 2.6947265	 461.04719	 Ice X (Grande)
481	 0.44455208	 51.809191	 0.043641889	 2.6909411	 461.04719	 Ice X (Grande)
482	 0.45347336	 51.474966	 0.046282431	 2.6870006	 461.04719	 Ice X (Grande)
483	 0.46257204	 51.128081	 0.049080454	 2.6828984	 461.04719	 Ice X (Grande)
484	 0.47185145	 50.7681	 0.052045075	 2.678628	 461.04719	 Ice X (Grande)
485	 0.48131498	 50.39458	 0.055185909	 2.6741823	 461.04719	 Ice X (Grande)
486	 0.49096603	 50.007063	 0.058513087	 2.6695543	 461.04719	 Ice X (Grande)
487	 0.50080806	 49.605086	 0.062037276	 2.6647363	 461.04719	 Ice X (Grande)
488	 0.51084455	 49.188172	 0.06576971	 2.6597206	 461.04719	 Ice X (Grande)
489	 0.521079	 48.755837	 0.069722207	 2.654499	 461.04719	 Ice X (Grande)
490	 0.53151495	 48.307587	 0.073907193	 2.649063	 461.04719	 Ice X (Grande)
491	 0.54215597	 47.842921	 0.078337727	 2.6434037	 461.04719	 Ice X (Grande)
492	 0.55300563	 47.361329	 0.083027523	 2.6375121	 461.04719	 Ice X (Grande)
493	 0.56406752	 46.862298	 0.087990972	 2.6313786	 461.04719	 Ice X (Grande)
494	 0.57534521	 46.345304	 0.093243164	 2.6249932	 461.04719	 Ice X (Grande)
495	 0.58684231	 45.809824	 0.098799909	 2.6183455	 461.04719	 Ice X (Grande)
496	 0.59856238	 45.255329	 0.10467775	 2.6114249	 461.04719	 Ice X (Grande)
497	 0.61050897	 44.681289	 0.11089399	 2.6042202	 461.04719	 Ice X (Grande)
498	 0.62268562	 44.087173	 0.1174667	 2.5967196	 461.04719	 Ice X (Grande)
499	 0.63509581	 43.472456	 0.12441474	 2.5889113	 461.04719	 Ice X (Grande)
500	 0.64774295	 42.836613	 0.13175773	 2.5807825	 461.04719	 Ice X (Grande)
501	 0.66063041	 42.179128	 0.13951611	 2.5723202	 461.04719	 Ice X (Grande)
502	 0.67376147	 41.499494	 0.1477111	 2.563511	 461.04719	 Ice X (Grande)
503	 0.68713929	 40.797217	 0.15636471	 2.5543407	 461.04719	 Ice X (Grande)
504	 0.70076694	 40.071816	 0.16549971	 2.5447948	 461.04719	 Ice X (Grande)
505	 0.71464732	 39.322834	 0.17513963	 2.534858	 461.04719	 Ice X (Grande)
506	 0.72878318	 38.549834	 0.18530871	 2.5245147	 461.04719	 Ice X (Grande)
507	 0.74317708	 37.752407	 0.19603186	 2.5137486	 461.04719	 Ice X (Grande)
508	 0.74837987	 37.461669	 0.2	 2.5097985	 461.04719	 Ice X (Grande)
509	 0.76414565	 36.574148	 0.2123244	 2.4976567	 461.04717	 Ice X (Grande)
510	 0.78135872	 35.590427	 0.22630258	 2.4840475	 461.04717	 Ice X (Grande)
511	 0.7979332	 34.630682	 0.24028075	 2.4706116	 461.04717	 Ice X (Grande)
512	 0.81658348	 33.536688	 0.25662307	 2.4550984	 461.04717	 Ice X (Grande)
513	 0.83452862	 32.470669	 0.2729654	 2.4397708	 461.04717	 Ice X (Grande)
514	 0.8504811	 31.512546	 0.28800502	 2.4258098	 461.04717	 Ice X (Grande)
515	 0.85859107	 31.021832	 0.29583647	 2.4185894	 461.04717	 Ice X (Grande)
516	 0.86019766	 30.92434	 0.29740276	 2.4171491	 461.04717	 Ice X (Grande)
517	 0.86051838	 30.904867	 0.29771602	 2.4168612	 461.04717	 Ice X (Grande)
528	 0.86059852	 30.9	 0.29779433	 2.4167893	 461.04717	 Ice X (Grande)
528	 0.86059852	 30.9	 0.29779433	 2.4035211	 461.04717	 Ice VII (Bezacier)
542	 0.8607847	 30.888756	 0.2979753	 2.4033275	 460.93859	 Ice VII (Bezacier)
543	 0.86134506	 30.854906	 0.29852037	 2.4027445	 460.6118	 Ice VII (Bezacier)
544	 0.86358059	 30.71977	 0.30070062	 2.4004125	 459.30871	 Ice VII (Bezacier)
