Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
624	 1.0689805	 2.0094245	 0.97624123	 3.0714828	 2062.4993	 Fo/Ol (Dorogokupets)
632	 1.068981	 2.0093531	 0.97624207	 3.0714807	 2062.4976	 Fo/Ol (Dorogokupets)
632	 1.068981	 2.0093531	 0.97624207	 3.0292017	 2062.4976	 Si liquid (Wolf)
646	 1.0690458	 1.9988764	 0.9763645	 3.0282046	 2062.1983	 Si liquid (Wolf)
647	 1.0696101	 1.9077684	 0.97742983	 3.0194232	 2059.5836	 Si liquid (Wolf)
648	 1.0715651	 1.594252	 0.98110414	 2.9875441	 2050.4301	 Si liquid (Wolf)
649	 1.0732473	 1.3272054	 0.98424424	 2.9580031	 2042.4332	 Si liquid (Wolf)
650	 1.07471	 1.0972303	 0.98695626	 2.930383	 2035.3914	 Si liquid (Wolf)
651	 1.0759911	 0.89764556	 0.98931587	 2.9043967	 2029.1607	 Si liquid (Wolf)
652	 1.0771184	 0.72353847	 0.99137889	 2.8798473	 2023.6346	 Si liquid (Wolf)
653	 1.0781144	 0.570988	 0.99319008	 2.8565715	 2018.7258	 Si liquid (Wolf)
654	 1.0789963	 0.43697693	 0.99478397	 2.8344585	 2014.3666	 Si liquid (Wolf)
655	 1.0797786	 0.3190251	 0.99618908	 2.8134193	 2010.4995	 Si liquid (Wolf)
656	 1.0804732	 0.21504862	 0.99742944	 2.793378	 2007.0748	 Si liquid (Wolf)
657	 1.0810864	 0.12389923	 0.99851816	 2.7744031	 2004.0689	 Si liquid (Wolf)
658	 1.0815963	 0.048595829	 0.99941858	 2.757524	 2001.5912	 Si liquid (Wolf)
659	 1.0818608	 0.0097246715	 0.99988372	 2.74831	 2000.3175	 Si liquid (Wolf)
661	 1.0819244	 0.00039856267	 0.99999535	 2.7460429	 2000.0127	 Si liquid (Wolf)
671	 1.0819271	 1e-05	 1	 2.745948	 2000	 Si liquid (Wolf)

