Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
258	 0.0041374569	 161.22604	 7.3670353e-08	 5.7156201	 1564.8312	 Si PPv (Sakai)
260	 0.0043054497	 161.22578	 8.3013322e-08	 5.7156182	 1564.8305	 Si PPv (Sakai)
262	 0.0044802636	 161.2255	 9.3541176e-08	 5.7156161	 1564.8299	 Si PPv (Sakai)
264	 0.0046621754	 161.22519	 1.0540419e-07	 5.7156138	 1564.8292	 Si PPv (Sakai)
266	 0.0048514734	 161.22485	 1.1877167e-07	 5.7156113	 1564.8284	 Si PPv (Sakai)
268	 0.0050484574	 161.22449	 1.3383444e-07	 5.7156086	 1564.8275	 Si PPv (Sakai)
270	 0.0052534396	 161.2241	 1.5080748e-07	 5.7156057	 1564.8266	 Si PPv (Sakai)
272	 0.0054667446	 161.22367	 1.6993306e-07	 5.7156026	 1564.8257	 Si PPv (Sakai)
273	 0.0055766233	 161.22345	 1.8038705e-07	 5.7156009	 1564.8251	 Si PPv (Sakai)
274	 0.0056887105	 161.22321	 1.9148416e-07	 5.7155992	 1564.8246	 Si PPv (Sakai)
275	 0.0058030506	 161.22297	 2.0326394e-07	 5.7155974	 1564.824	 Si PPv (Sakai)
276	 0.0059196888	 161.22271	 2.1576839e-07	 5.7155955	 1564.8234	 Si PPv (Sakai)
277	 0.0060386715	 161.22245	 2.2904209e-07	 5.7155935	 1564.8228	 Si PPv (Sakai)
278	 0.0061600456	 161.22218	 2.4313237e-07	 5.7155915	 1564.8222	 Si PPv (Sakai)
279	 0.0062838592	 161.22189	 2.5808945e-07	 5.7155894	 1564.8215	 Si PPv (Sakai)
280	 0.0064101615	 161.22159	 2.7396666e-07	 5.7155872	 1564.8208	 Si PPv (Sakai)
281	 0.0065390024	 161.22128	 2.9082061e-07	 5.7155849	 1564.8201	 Si PPv (Sakai)
282	 0.0066704329	 161.22096	 3.0871139e-07	 5.7155825	 1564.8194	 Si PPv (Sakai)
283	 0.006804505	 161.22062	 3.2770276e-07	 5.71558	 1564.8186	 Si PPv (Sakai)
284	 0.006941272	 161.22027	 3.4786245e-07	 5.7155774	 1564.8178	 Si PPv (Sakai)
285	 0.0070807879	 161.21991	 3.6926233e-07	 5.7155747	 1564.8169	 Si PPv (Sakai)
286	 0.007223108	 161.21953	 3.9197868e-07	 5.7155719	 1564.8161	 Si PPv (Sakai)
287	 0.0073682887	 161.21914	 4.160925e-07	 5.715569	 1564.8151	 Si PPv (Sakai)
288	 0.0075163875	 161.21873	 4.4168975e-07	 5.715566	 1564.8142	 Si PPv (Sakai)
289	 0.0076674629	 161.2183	 4.6886169e-07	 5.7155628	 1564.8132	 Si PPv (Sakai)
290	 0.0078215749	 161.21786	 4.9770519e-07	 5.7155596	 1564.8122	 Si PPv (Sakai)
291	 0.0079787844	 161.2174	 5.2832309e-07	 5.7155561	 1564.8111	 Si PPv (Sakai)
292	 0.0081391538	 161.21692	 5.6082453e-07	 5.7155526	 1564.81	 Si PPv (Sakai)
293	 0.0083027466	 161.21642	 5.9532539e-07	 5.7155489	 1564.8088	 Si PPv (Sakai)
294	 0.0084696274	 161.2159	 6.3194867e-07	 5.7155451	 1564.8076	 Si PPv (Sakai)
295	 0.0086398625	 161.21536	 6.7082494e-07	 5.715541	 1564.8064	 Si PPv (Sakai)
296	 0.0088135192	 161.21479	 7.1209278e-07	 5.7155369	 1564.8051	 Si PPv (Sakai)
297	 0.0089906664	 161.21421	 7.5589933e-07	 5.7155325	 1564.8037	 Si PPv (Sakai)
298	 0.0091713741	 161.2136	 8.0240077e-07	 5.715528	 1564.8023	 Si PPv (Sakai)
299	 0.0093557139	 161.21296	 8.5176286e-07	 5.7155233	 1564.8008	 Si PPv (Sakai)
300	 0.0095437589	 161.2123	 9.0416159e-07	 5.7155184	 1564.7993	 Si PPv (Sakai)
301	 0.0097355835	 161.21162	 9.5978377e-07	 5.7155134	 1564.7977	 Si PPv (Sakai)
302	 0.0099312637	 161.2109	 1.0188277e-06	 5.7155081	 1564.796	 Si PPv (Sakai)
303	 0.010130877	 161.21016	 1.0815038e-06	 5.7155026	 1564.7943	 Si PPv (Sakai)
304	 0.010334502	 161.20938	 1.1480357e-06	 5.7154968	 1564.7925	 Si PPv (Sakai)
305	 0.01054222	 161.20858	 1.2186604e-06	 5.7154909	 1564.7907	 Si PPv (Sakai)
306	 0.010754114	 161.20774	 1.2936298e-06	 5.7154847	 1564.7887	 Si PPv (Sakai)
307	 0.010970266	 161.20687	 1.373211e-06	 5.7154782	 1564.7867	 Si PPv (Sakai)
308	 0.011190762	 161.20596	 1.4576879e-06	 5.7154715	 1564.7846	 Si PPv (Sakai)
309	 0.011415691	 161.20502	 1.5473617e-06	 5.7154645	 1564.7824	 Si PPv (Sakai)
310	 0.011645141	 161.20403	 1.6425518e-06	 5.7154572	 1564.7801	 Si PPv (Sakai)
311	 0.011879202	 161.20301	 1.7435979e-06	 5.7154497	 1564.7777	 Si PPv (Sakai)
312	 0.012117968	 161.20195	 1.8508599e-06	 5.7154418	 1564.7753	 Si PPv (Sakai)
313	 0.012361533	 161.20084	 1.9647205e-06	 5.7154336	 1564.7727	 Si PPv (Sakai)
314	 0.012609993	 161.19969	 2.0855854e-06	 5.7154251	 1564.77	 Si PPv (Sakai)
315	 0.012863448	 161.19849	 2.2138855e-06	 5.7154162	 1564.7673	 Si PPv (Sakai)
316	 0.013121996	 161.19724	 2.3500783e-06	 5.7154069	 1564.7644	 Si PPv (Sakai)
317	 0.013385742	 161.19594	 2.4946492e-06	 5.7153973	 1564.7613	 Si PPv (Sakai)
318	 0.013654788	 161.19459	 2.6481137e-06	 5.7153873	 1564.7582	 Si PPv (Sakai)
319	 0.013929243	 161.19318	 2.8110188e-06	 5.7153769	 1564.755	 Si PPv (Sakai)
320	 0.014209213	 161.19172	 2.9839452e-06	 5.7153661	 1564.7516	 Si PPv (Sakai)
321	 0.014494812	 161.1902	 3.1675096e-06	 5.7153548	 1564.748	 Si PPv (Sakai)
322	 0.01478615	 161.18861	 3.3623661e-06	 5.7153431	 1564.7444	 Si PPv (Sakai)
323	 0.015083344	 161.18696	 3.5692095e-06	 5.7153309	 1564.7405	 Si PPv (Sakai)
324	 0.015386512	 161.18525	 3.7887772e-06	 5.7153182	 1564.7366	 Si PPv (Sakai)
325	 0.015695773	 161.18346	 4.0218519e-06	 5.715305	 1564.7324	 Si PPv (Sakai)
326	 0.01601125	 161.18161	 4.2692644e-06	 5.7152912	 1564.7281	 Si PPv (Sakai)
327	 0.016333068	 161.17967	 4.5318968e-06	 5.7152769	 1564.7236	 Si PPv (Sakai)
328	 0.016661355	 161.17766	 4.8106852e-06	 5.715262	 1564.719	 Si PPv (Sakai)
329	 0.01699624	 161.17557	 5.1066236e-06	 5.7152465	 1564.7141	 Si PPv (Sakai)
330	 0.017337856	 161.17339	 5.4207668e-06	 5.7152304	 1564.709	 Si PPv (Sakai)
331	 0.017686339	 161.17112	 5.7542348e-06	 5.7152136	 1564.7038	 Si PPv (Sakai)
332	 0.018041825	 161.16876	 6.1082162e-06	 5.7151962	 1564.6983	 Si PPv (Sakai)
333	 0.018404457	 161.16631	 6.483973e-06	 5.715178	 1564.6926	 Si PPv (Sakai)
334	 0.018774378	 161.16375	 6.8828445e-06	 5.7151591	 1564.6867	 Si PPv (Sakai)
335	 0.019151734	 161.16109	 7.3062527e-06	 5.7151394	 1564.6805	 Si PPv (Sakai)
336	 0.019536675	 161.15833	 7.7557068e-06	 5.7151189	 1564.6741	 Si PPv (Sakai)
337	 0.019929352	 161.15545	 8.2328091e-06	 5.7150976	 1564.6674	 Si PPv (Sakai)
338	 0.020329923	 161.15246	 8.7392602e-06	 5.7150755	 1564.6605	 Si PPv (Sakai)
339	 0.020738545	 161.14934	 9.2768654e-06	 5.7150524	 1564.6533	 Si PPv (Sakai)
340	 0.02115538	 161.1461	 9.8475411e-06	 5.7150284	 1564.6457	 Si PPv (Sakai)
341	 0.021580593	 161.14272	 1.0453321e-05	 5.7150034	 1564.6379	 Si PPv (Sakai)
342	 0.022014353	 161.13921	 1.1096366e-05	 5.7149774	 1564.6298	 Si PPv (Sakai)
343	 0.022456831	 161.13555	 1.1778966e-05	 5.7149503	 1564.6213	 Si PPv (Sakai)
344	 0.022908203	 161.13175	 1.2503556e-05	 5.7149222	 1564.6125	 Si PPv (Sakai)
345	 0.023368647	 161.12779	 1.3272718e-05	 5.7148929	 1564.6033	 Si PPv (Sakai)
346	 0.023838347	 161.12368	 1.4089194e-05	 5.7148624	 1564.5937	 Si PPv (Sakai)
347	 0.024317487	 161.11939	 1.4955894e-05	 5.7148307	 1564.5838	 Si PPv (Sakai)
348	 0.024806257	 161.11493	 1.5875907e-05	 5.7147977	 1564.5735	 Si PPv (Sakai)
349	 0.025304852	 161.11029	 1.6852512e-05	 5.7147633	 1564.5627	 Si PPv (Sakai)
350	 0.025813468	 161.10546	 1.7889191e-05	 5.7147276	 1564.5515	 Si PPv (Sakai)
351	 0.026332308	 161.10044	 1.8989638e-05	 5.7146904	 1564.5398	 Si PPv (Sakai)
352	 0.026861576	 161.09521	 2.0157775e-05	 5.7146517	 1564.5277	 Si PPv (Sakai)
353	 0.027401482	 161.08977	 2.1397767e-05	 5.7146114	 1564.5151	 Si PPv (Sakai)
354	 0.02795224	 161.08411	 2.2714033e-05	 5.7145695	 1564.502	 Si PPv (Sakai)
355	 0.028514068	 161.07822	 2.4111263e-05	 5.7145258	 1564.4883	 Si PPv (Sakai)
356	 0.029087189	 161.07209	 2.5594438e-05	 5.7144805	 1564.4741	 Si PPv (Sakai)
357	 0.029671829	 161.06571	 2.7168844e-05	 5.7144332	 1564.4593	 Si PPv (Sakai)
358	 0.030268221	 161.05907	 2.8840092e-05	 5.7143841	 1564.4439	 Si PPv (Sakai)
359	 0.0308766	 161.05216	 3.0614139e-05	 5.7143329	 1564.4278	 Si PPv (Sakai)
360	 0.031497207	 161.04497	 3.2497305e-05	 5.7142797	 1564.4112	 Si PPv (Sakai)
361	 0.032130289	 161.03749	 3.4496304e-05	 5.7142243	 1564.3938	 Si PPv (Sakai)
362	 0.032776095	 161.02971	 3.6618259e-05	 5.7141667	 1564.3758	 Si PPv (Sakai)
363	 0.033434882	 161.02161	 3.8870731e-05	 5.7141067	 1564.357	 Si PPv (Sakai)
364	 0.034106911	 161.01318	 4.1261749e-05	 5.7140443	 1564.3374	 Si PPv (Sakai)
365	 0.034792447	 161.00441	 4.3799832e-05	 5.7139794	 1564.3171	 Si PPv (Sakai)
366	 0.035491763	 160.99529	 4.6494025e-05	 5.7139118	 1564.2959	 Si PPv (Sakai)
367	 0.036205135	 160.98579	 4.9353928e-05	 5.7138415	 1564.2739	 Si PPv (Sakai)
368	 0.036932845	 160.97591	 5.2389733e-05	 5.7137683	 1564.2509	 Si PPv (Sakai)
369	 0.037675183	 160.96563	 5.5612257e-05	 5.7136921	 1564.2271	 Si PPv (Sakai)
370	 0.038432442	 160.95493	 5.9032982e-05	 5.7136129	 1564.2022	 Si PPv (Sakai)
371	 0.039204921	 160.94379	 6.2664098e-05	 5.7135304	 1564.1764	 Si PPv (Sakai)
372	 0.039992928	 160.93221	 6.6518541e-05	 5.7134446	 1564.1495	 Si PPv (Sakai)
373	 0.040796773	 160.92015	 7.0610046e-05	 5.7133553	 1564.1215	 Si PPv (Sakai)
374	 0.041616776	 160.90761	 7.495319e-05	 5.7132624	 1564.0924	 Si PPv (Sakai)
375	 0.042453261	 160.89455	 7.9563445e-05	 5.7131657	 1564.0621	 Si PPv (Sakai)
376	 0.04330656	 160.88097	 8.4457239e-05	 5.7130651	 1564.0306	 Si PPv (Sakai)
377	 0.04417701	 160.86683	 8.9652004e-05	 5.7129604	 1563.9978	 Si PPv (Sakai)
378	 0.045064957	 160.85212	 9.5166247e-05	 5.7128514	 1563.9636	 Si PPv (Sakai)
379	 0.045970751	 160.83682	 0.00010101961	 5.712738	 1563.9281	 Si PPv (Sakai)
380	 0.046894752	 160.82089	 0.00010723295	 5.71262	 1563.8911	 Si PPv (Sakai)
381	 0.047837326	 160.80432	 0.00011382839	 5.7124972	 1563.8526	 Si PPv (Sakai)
382	 0.048798846	 160.78708	 0.00012082944	 5.7123695	 1563.8126	 Si PPv (Sakai)
383	 0.049779693	 160.76913	 0.00012826101	 5.7122365	 1563.7709	 Si PPv (Sakai)
384	 0.050780255	 160.75046	 0.0001361496	 5.7120981	 1563.7276	 Si PPv (Sakai)
385	 0.051800929	 160.73103	 0.00014452328	 5.7119542	 1563.6824	 Si PPv (Sakai)
386	 0.05284212	 160.71081	 0.00015341189	 5.7118043	 1563.6355	 Si PPv (Sakai)
387	 0.053904238	 160.68978	 0.00016284707	 5.7116484	 1563.5866	 Si PPv (Sakai)
388	 0.054987706	 160.66788	 0.00017286243	 5.7114862	 1563.5358	 Si PPv (Sakai)
389	 0.056092953	 160.64511	 0.00018349364	 5.7113173	 1563.4829	 Si PPv (Sakai)
390	 0.057220415	 160.6214	 0.00019477854	 5.7111416	 1563.4278	 Si PPv (Sakai)
391	 0.058370541	 160.59674	 0.00020675732	 5.7109588	 1563.3705	 Si PPv (Sakai)
392	 0.059543784	 160.57108	 0.00021947264	 5.7107685	 1563.3109	 Si PPv (Sakai)
393	 0.060740611	 160.54437	 0.00023296975	 5.7105706	 1563.2488	 Si PPv (Sakai)
394	 0.061961496	 160.51658	 0.0002472967	 5.7103645	 1563.1843	 Si PPv (Sakai)
395	 0.063206921	 160.48767	 0.00026250451	 5.7101501	 1563.1171	 Si PPv (Sakai)
396	 0.06447738	 160.45758	 0.0002786473	 5.709927	 1563.0471	 Si PPv (Sakai)
397	 0.065773377	 160.42628	 0.00029578254	 5.7096949	 1562.9744	 Si PPv (Sakai)
398	 0.067095425	 160.3937	 0.0003139712	 5.7094533	 1562.8987	 Si PPv (Sakai)
399	 0.068444047	 160.35981	 0.00033327802	 5.7092018	 1562.8199	 Si PPv (Sakai)
400	 0.069819779	 160.32454	 0.0003537717	 5.7089402	 1562.7378	 Si PPv (Sakai)
401	 0.071223164	 160.28784	 0.00037552518	 5.7086679	 1562.6525	 Si PPv (Sakai)
402	 0.072654759	 160.24966	 0.00039861584	 5.7083846	 1562.5637	 Si PPv (Sakai)
403	 0.074115132	 160.20992	 0.00042312584	 5.7080898	 1562.4713	 Si PPv (Sakai)
404	 0.07560486	 160.16858	 0.00044914237	 5.707783	 1562.3751	 Si PPv (Sakai)
405	 0.077124533	 160.12556	 0.00047675799	 5.7074637	 1562.275	 Si PPv (Sakai)
406	 0.078674755	 160.0808	 0.0005060709	 5.7071315	 1562.1709	 Si PPv (Sakai)
407	 0.080256138	 160.03423	 0.00053718537	 5.7067857	 1562.0625	 Si PPv (Sakai)
408	 0.08186931	 159.98577	 0.00057021203	 5.7064259	 1561.9497	 Si PPv (Sakai)
409	 0.08351491	 159.93535	 0.00060526832	 5.7060515	 1561.8323	 Si PPv (Sakai)
410	 0.085193589	 159.88289	 0.00064247889	 5.7056619	 1561.7102	 Si PPv (Sakai)
411	 0.086906012	 159.8283	 0.000681976	 5.7052564	 1561.5831	 Si PPv (Sakai)
412	 0.088652859	 159.7715	 0.00072390006	 5.7048345	 1561.4508	 Si PPv (Sakai)
413	 0.090434822	 159.7124	 0.00076840006	 5.7043954	 1561.3131	 Si PPv (Sakai)
414	 0.092252605	 159.65091	 0.00081563414	 5.7039385	 1561.1699	 Si PPv (Sakai)
415	 0.09410693	 159.58693	 0.00086577012	 5.703463	 1561.0208	 Si PPv (Sakai)
416	 0.095998531	 159.52037	 0.00091898613	 5.7029681	 1560.8656	 Si PPv (Sakai)
417	 0.097928157	 159.45111	 0.00097547118	 5.7024532	 1560.7041	 Si PPv (Sakai)
418	 0.099896574	 159.37904	 0.0010354259	 5.7019173	 1560.5361	 Si PPv (Sakai)
419	 0.10190456	 159.30407	 0.0010990632	 5.7013597	 1560.3612	 Si PPv (Sakai)
420	 0.10395291	 159.22606	 0.0011666089	 5.7007793	 1560.1793	 Si PPv (Sakai)
421	 0.10604244	 159.14489	 0.0012383029	 5.7001754	 1559.9899	 Si PPv (Sakai)
422	 0.10817398	 159.06045	 0.0013143997	 5.6995469	 1559.7928	 Si PPv (Sakai)
423	 0.11034836	 158.97259	 0.0013951691	 5.6988929	 1559.5876	 Si PPv (Sakai)
424	 0.11256646	 158.88118	 0.0014808979	 5.6982123	 1559.3742	 Si PPv (Sakai)
425	 0.11482915	 158.78608	 0.00157189	 5.697504	 1559.152	 Si PPv (Sakai)
426	 0.11713732	 158.68714	 0.0016684682	 5.6967669	 1558.9208	 Si PPv (Sakai)
427	 0.11949189	 158.5842	 0.0017709749	 5.6959999	 1558.6802	 Si PPv (Sakai)
428	 0.1218938	 158.4771	 0.0018797733	 5.6952016	 1558.4298	 Si PPv (Sakai)
429	 0.12434399	 158.36568	 0.0019952492	 5.6943709	 1558.1691	 Si PPv (Sakai)
430	 0.12684345	 158.24976	 0.0021178115	 5.6935064	 1557.8979	 Si PPv (Sakai)
431	 0.12939314	 158.12917	 0.0022478943	 5.6926067	 1557.6156	 Si PPv (Sakai)
432	 0.1319941	 158.00371	 0.0023859584	 5.6916704	 1557.3219	 Si PPv (Sakai)
433	 0.13464734	 157.87319	 0.0025324924	 5.690696	 1557.0161	 Si PPv (Sakai)
434	 0.13735392	 157.73741	 0.0026880149	 5.689682	 1556.6979	 Si PPv (Sakai)
435	 0.14011491	 157.59616	 0.002853076	 5.6886267	 1556.3667	 Si PPv (Sakai)
436	 0.14293141	 157.44921	 0.0030282595	 5.6875285	 1556.022	 Si PPv (Sakai)
437	 0.14580452	 157.29635	 0.0032141847	 5.6863856	 1555.6633	 Si PPv (Sakai)
438	 0.14873539	 157.13733	 0.0034115088	 5.6851962	 1555.2899	 Si PPv (Sakai)
439	 0.15172519	 156.97191	 0.0036209286	 5.6839583	 1554.9013	 Si PPv (Sakai)
440	 0.15477508	 156.79983	 0.0038431839	 5.6826701	 1554.4969	 Si PPv (Sakai)
441	 0.15788629	 156.62083	 0.004079059	 5.6813294	 1554.076	 Si PPv (Sakai)
442	 0.16106004	 156.43463	 0.0043293862	 5.6799341	 1553.6378	 Si PPv (Sakai)
443	 0.16429759	 156.24096	 0.0045950484	 5.678482	 1553.1818	 Si PPv (Sakai)
444	 0.16760021	 156.03949	 0.0048769819	 5.6769708	 1552.7072	 Si PPv (Sakai)
445	 0.17096923	 155.82994	 0.00517618	 5.675398	 1552.2132	 Si PPv (Sakai)
446	 0.17440597	 155.61198	 0.0054936965	 5.6737612	 1551.699	 Si PPv (Sakai)
447	 0.17791179	 155.38528	 0.0058306487	 5.6720577	 1551.1638	 Si PPv (Sakai)
448	 0.18148808	 155.14948	 0.0061882219	 5.6702847	 1550.6068	 Si PPv (Sakai)
449	 0.18513626	 154.90424	 0.0065676731	 5.6684396	 1550.027	 Si PPv (Sakai)
450	 0.18885776	 154.64917	 0.0069703352	 5.6665192	 1549.4235	 Si PPv (Sakai)
451	 0.19265405	 154.3839	 0.0073976221	 5.6645205	 1548.7953	 Si PPv (Sakai)
452	 0.19652665	 154.10801	 0.0078510329	 5.6624403	 1548.1414	 Si PPv (Sakai)
453	 0.20047708	 153.82109	 0.008332157	 5.6602754	 1547.4607	 Si PPv (Sakai)
454	 0.20450689	 153.5227	 0.00884268	 5.6580221	 1546.7522	 Si PPv (Sakai)
455	 0.20861768	 153.21241	 0.0093843891	 5.655677	 1546.0147	 Si PPv (Sakai)
456	 0.21281108	 152.88973	 0.0099591787	 5.6532361	 1545.2469	 Si PPv (Sakai)
457	 0.21708874	 152.55419	 0.010569057	 5.6506957	 1544.4477	 Si PPv (Sakai)
458	 0.22145234	 152.20528	 0.011216155	 5.6480516	 1543.6158	 Si PPv (Sakai)
459	 0.22590361	 151.84249	 0.011902727	 5.6452995	 1542.7497	 Si PPv (Sakai)
460	 0.2304443	 151.46527	 0.012631168	 5.6424352	 1541.8482	 Si PPv (Sakai)
461	 0.23507619	 151.07306	 0.013404011	 5.6394538	 1540.9096	 Si PPv (Sakai)
462	 0.23980111	 150.66529	 0.014223944	 5.6363507	 1539.9325	 Si PPv (Sakai)
463	 0.24462092	 150.24135	 0.015093815	 5.6331208	 1538.9153	 Si PPv (Sakai)
464	 0.24953751	 149.80061	 0.01601664	 5.6297589	 1537.8563	 Si PPv (Sakai)
465	 0.25455281	 149.34243	 0.016995615	 5.6262597	 1536.7537	 Si PPv (Sakai)
466	 0.25966879	 148.86615	 0.018034128	 5.6226174	 1535.6058	 Si PPv (Sakai)
467	 0.26488744	 148.37106	 0.019135764	 5.6188261	 1534.4107	 Si PPv (Sakai)
468	 0.27021082	 147.85646	 0.020304322	 5.6148798	 1533.1664	 Si PPv (Sakai)
469	 0.275641	 147.32159	 0.021543828	 5.6107721	 1531.8708	 Si PPv (Sakai)
470	 0.28118009	 146.7657	 0.022858539	 5.6064963	 1530.5219	 Si PPv (Sakai)
471	 0.28683026	 146.18798	 0.024252968	 5.6020454	 1529.1173	 Si PPv (Sakai)
472	 0.2925937	 145.58761	 0.025731889	 5.5974123	 1527.6548	 Si PPv (Sakai)
473	 0.29847265	 144.96374	 0.027300357	 5.5925894	 1526.1319	 Si PPv (Sakai)
474	 0.30446939	 144.3155	 0.028963721	 5.587569	 1524.5461	 Si PPv (Sakai)
475	 0.31058622	 143.64198	 0.030727639	 5.5823429	 1522.8947	 Si PPv (Sakai)
476	 0.31682552	 142.94223	 0.0325981	 5.5769024	 1521.175	 Si PPv (Sakai)
477	 0.32318967	 142.2153	 0.034581437	 5.571239	 1519.3842	 Si PPv (Sakai)
478	 0.32968111	 141.46019	 0.036684347	 5.5653432	 1517.5191	 Si PPv (Sakai)
479	 0.33630232	 140.67586	 0.038913911	 5.5592054	 1515.5768	 Si PPv (Sakai)
480	 0.34305583	 139.86125	 0.041277614	 5.5528158	 1513.5538	 Si PPv (Sakai)
481	 0.34994418	 139.01528	 0.043783365	 5.5461638	 1511.4469	 Si PPv (Sakai)
482	 0.35696998	 138.13681	 0.046439522	 5.5392385	 1509.2524	 Si PPv (Sakai)
483	 0.36413587	 137.22469	 0.049254909	 5.5320287	 1506.9666	 Si PPv (Sakai)
484	 0.37144452	 136.27773	 0.052238848	 5.5245226	 1504.5857	 Si PPv (Sakai)
485	 0.37889864	 135.29471	 0.055401173	 5.5167078	 1502.1056	 Si PPv (Sakai)
486	 0.38650098	 134.27437	 0.058752265	 5.5085715	 1499.522	 Si PPv (Sakai)
487	 0.39425433	 133.21542	 0.06230307	 5.5001005	 1496.8306	 Si PPv (Sakai)
488	 0.4021615	 132.11654	 0.066065133	 5.4912807	 1494.0267	 Si PPv (Sakai)
489	 0.41022535	 130.97639	 0.070050616	 5.4820978	 1491.1055	 Si PPv (Sakai)
490	 0.41844874	 129.79359	 0.074272333	 5.4725366	 1488.062	 Si PPv (Sakai)
491	 0.42683459	 128.56671	 0.078743775	 5.4625814	 1484.8908	 Si PPv (Sakai)
492	 0.43538582	 127.29433	 0.083479138	 5.4522158	 1481.5866	 Si PPv (Sakai)
493	 0.44410538	 125.97497	 0.088493351	 5.4414227	 1478.1436	 Si PPv (Sakai)
494	 0.45299623	 124.60715	 0.093802103	 5.4301843	 1474.5556	 Si PPv (Sakai)
495	 0.46206134	 123.18936	 0.099421873	 5.4184822	 1470.8166	 Si PPv (Sakai)
496	 0.46440456	 122.81911	 0.10090889	 5.4154172	 1469.8368	 Si PPv (Sakai)
497	 0.46455027	 122.79603	 0.10100183	 5.4152261	 1469.7756	 Si PPv (Sakai)
511	 0.46459919	 122.78829	 0.10103305	 5.4151619	 1469.7551	 Si PPv (Sakai)
511	 0.46459919	 122.78829	 0.10103305	 5.3824196	 1469.7551	 Brg (Oganov)
521	 0.46491837	 122.73802	 0.10123563	 5.3820209	 1469.6254	 Brg (Oganov)
522	 0.46619097	 122.53734	 0.10204597	 5.3804285	 1469.1074	 Brg (Oganov)
523	 0.47245762	 121.54265	 0.10609764	 5.3725213	 1466.5349	 Brg (Oganov)
524	 0.48142636	 120.10055	 0.11207537	 5.3610149	 1462.791	 Brg (Oganov)
525	 0.49098932	 118.53912	 0.1186844	 5.3484991	 1458.718	 Brg (Oganov)
