Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
326	 0.017733607	 112.6121	 4.2693185e-06	 4.2066105	 354.7117	 Diamond
327	 0.018090044	 112.61081	 4.5319566e-06	 4.2066038	 354.71138	 Diamond
328	 0.018453644	 112.60948	 4.8107513e-06	 4.2065969	 354.71105	 Diamond
329	 0.018824553	 112.60809	 5.1066966e-06	 4.2065897	 354.7107	 Diamond
330	 0.019202917	 112.60664	 5.4208474e-06	 4.2065823	 354.71034	 Diamond
331	 0.019588886	 112.60513	 5.7543238e-06	 4.2065745	 354.70997	 Diamond
332	 0.019982613	 112.60356	 6.1083146e-06	 4.2065664	 354.70958	 Diamond
333	 0.020384253	 112.60193	 6.4840816e-06	 4.2065579	 354.70917	 Diamond
334	 0.020793967	 112.60023	 6.8829645e-06	 4.2065492	 354.70875	 Diamond
335	 0.021211915	 112.59847	 7.3063852e-06	 4.20654	 354.70831	 Diamond
336	 0.021638264	 112.59663	 7.7558532e-06	 4.2065305	 354.70786	 Diamond
337	 0.022073182	 112.59472	 8.2329708e-06	 4.2065206	 354.70738	 Diamond
338	 0.022516842	 112.59273	 8.7394388e-06	 4.2065103	 354.70689	 Diamond
339	 0.02296942	 112.59066	 9.2770627e-06	 4.2064996	 354.70638	 Diamond
340	 0.023431094	 112.5885	 9.8477591e-06	 4.2064885	 354.70584	 Diamond
341	 0.023902047	 112.58626	 1.0453562e-05	 4.2064769	 354.70528	 Diamond
342	 0.024382466	 112.58392	 1.1096632e-05	 4.2064648	 354.7047	 Diamond
343	 0.024872542	 112.58149	 1.177926e-05	 4.2064523	 354.7041	 Diamond
344	 0.025372468	 112.57897	 1.2503881e-05	 4.2064392	 354.70347	 Diamond
345	 0.025882442	 112.57634	 1.3273077e-05	 4.2064256	 354.70282	 Diamond
346	 0.026402667	 112.5736	 1.408959e-05	 4.2064114	 354.70214	 Diamond
347	 0.026933348	 112.57075	 1.4956331e-05	 4.2063967	 354.70143	 Diamond
348	 0.027474695	 112.56779	 1.587639e-05	 4.2063814	 354.7007	 Diamond
349	 0.028026924	 112.56471	 1.6853046e-05	 4.2063655	 354.69993	 Diamond
350	 0.028590251	 112.5615	 1.788978e-05	 4.2063489	 354.69914	 Diamond
351	 0.029164902	 112.55816	 1.8990289e-05	 4.2063316	 354.69831	 Diamond
352	 0.029751103	 112.55468	 2.0158495e-05	 4.2063136	 354.69745	 Diamond
353	 0.030349086	 112.55107	 2.1398562e-05	 4.2062949	 354.69655	 Diamond
354	 0.030959088	 112.5473	 2.2714911e-05	 4.2062755	 354.69561	 Diamond
355	 0.031581352	 112.54339	 2.4112233e-05	 4.2062552	 354.69464	 Diamond
356	 0.032216123	 112.53932	 2.559551e-05	 4.2062342	 354.69363	 Diamond
357	 0.032863652	 112.53508	 2.7170028e-05	 4.2062123	 354.69258	 Diamond
358	 0.033524196	 112.53066	 2.88414e-05	 4.2061894	 354.69148	 Diamond
359	 0.034198018	 112.52607	 3.0615583e-05	 4.2061657	 354.69034	 Diamond
360	 0.034885382	 112.5213	 3.2498901e-05	 4.206141	 354.68916	 Diamond
361	 0.035586563	 112.51632	 3.4498067e-05	 4.2061153	 354.68792	 Diamond
362	 0.036301837	 112.51115	 3.6620206e-05	 4.2060885	 354.68664	 Diamond
363	 0.037031489	 112.50577	 3.8872883e-05	 4.2060607	 354.6853	 Diamond
364	 0.037775805	 112.50017	 4.1264125e-05	 4.2060317	 354.68391	 Diamond
365	 0.038535083	 112.49434	 4.3802457e-05	 4.2060016	 354.68246	 Diamond
366	 0.039309622	 112.48827	 4.6496925e-05	 4.2059702	 354.68096	 Diamond
367	 0.040099729	 112.48196	 4.9357132e-05	 4.2059376	 354.67939	 Diamond
368	 0.040905717	 112.47539	 5.2393272e-05	 4.2059036	 354.67776	 Diamond
369	 0.041727905	 112.46856	 5.5616167e-05	 4.2058683	 354.67606	 Diamond
370	 0.042566619	 112.46145	 5.9037301e-05	 4.2058315	 354.6743	 Diamond
371	 0.043422191	 112.45405	 6.2668869e-05	 4.2057932	 354.67246	 Diamond
372	 0.04429496	 112.44635	 6.6523812e-05	 4.2057534	 354.67055	 Diamond
373	 0.045185271	 112.43833	 7.0615869e-05	 4.2057119	 354.66856	 Diamond
374	 0.046093478	 112.42999	 7.4959622e-05	 4.2056688	 354.66649	 Diamond
375	 0.047019939	 112.42132	 7.9570551e-05	 4.2056239	 354.66433	 Diamond
376	 0.047965022	 112.41229	 8.4465088e-05	 4.2055772	 354.66209	 Diamond
377	 0.048929102	 112.40289	 8.9660675e-05	 4.2055286	 354.65976	 Diamond
378	 0.049912559	 112.39312	 9.5175826e-05	 4.2054781	 354.65733	 Diamond
379	 0.050915784	 112.38294	 0.00010103019	 4.2054254	 354.6548	 Diamond
380	 0.051939174	 112.37236	 0.00010724464	 4.2053707	 354.65217	 Diamond
381	 0.052983134	 112.36134	 0.00011384131	 4.2053137	 354.64944	 Diamond
382	 0.054048077	 112.34988	 0.0001208437	 4.2052544	 354.64659	 Diamond
383	 0.055134426	 112.33795	 0.00012827678	 4.2051927	 354.64363	 Diamond
384	 0.056242611	 112.32554	 0.00013616701	 4.2051285	 354.64054	 Diamond
385	 0.05737307	 112.31262	 0.00014454252	 4.2050616	 354.63733	 Diamond
386	 0.058526252	 112.29918	 0.00015343314	 4.2049921	 354.63399	 Diamond
387	 0.059702613	 112.28519	 0.00016287055	 4.2049197	 354.63052	 Diamond
388	 0.060902619	 112.27064	 0.00017288837	 4.2048444	 354.6269	 Diamond
389	 0.062126745	 112.2555	 0.0001835223	 4.2047661	 354.62314	 Diamond
390	 0.063375477	 112.23974	 0.0001948102	 4.2046845	 354.61923	 Diamond
391	 0.064649308	 112.22334	 0.0002067923	 4.2045997	 354.61515	 Diamond
392	 0.065948744	 112.20628	 0.00021951128	 4.2045114	 354.61091	 Diamond
393	 0.067274299	 112.18853	 0.00023301244	 4.2044195	 354.6065	 Diamond
394	 0.068626499	 112.17005	 0.00024734388	 4.2043239	 354.60191	 Diamond
395	 0.070005878	 112.15083	 0.00026255663	 4.2042244	 354.59713	 Diamond
396	 0.071412983	 112.13082	 0.00027870488	 4.2041208	 354.59216	 Diamond
397	 0.072848372	 112.11001	 0.00029584615	 4.2040131	 354.58698	 Diamond
398	 0.074312612	 112.08835	 0.00031404148	 4.2039009	 354.5816	 Diamond
399	 0.075806285	 112.06581	 0.00033335567	 4.2037843	 354.57599	 Diamond
400	 0.077329982	 112.04236	 0.0003538575	 4.2036628	 354.57016	 Diamond
401	 0.078884306	 112.01795	 0.00037561997	 4.2035365	 354.56409	 Diamond
402	 0.080469873	 111.99256	 0.00039872058	 4.203405	 354.55778	 Diamond
403	 0.082087311	 111.96614	 0.00042324156	 4.2032682	 354.55121	 Diamond
404	 0.083737261	 111.93864	 0.00044927024	 4.2031258	 354.54437	 Diamond
405	 0.085420376	 111.91003	 0.00047689927	 4.2029776	 354.53725	 Diamond
406	 0.087137323	 111.88026	 0.000506227	 4.2028234	 354.52985	 Diamond
407	 0.088888783	 111.84929	 0.00053735785	 4.202663	 354.52214	 Diamond
408	 0.090675448	 111.81706	 0.00057040262	 4.202496	 354.51412	 Diamond
409	 0.092498028	 111.78352	 0.00060547892	 4.2023223	 354.50577	 Diamond
410	 0.094357243	 111.74862	 0.00064271159	 4.2021414	 354.49709	 Diamond
411	 0.096253831	 111.71231	 0.00068223314	 4.2019533	 354.48805	 Diamond
412	 0.098188542	 111.67452	 0.0007241842	 4.2017575	 354.47864	 Diamond
413	 0.10016214	 111.63521	 0.00076871404	 4.2015537	 354.46885	 Diamond
414	 0.10217542	 111.5943	 0.0008159811	 4.2013417	 354.45867	 Diamond
415	 0.10422916	 111.55173	 0.00086615354	 4.201121	 354.44807	 Diamond
416	 0.10632419	 111.50744	 0.00091940983	 4.2008914	 354.43704	 Diamond
417	 0.10846133	 111.46136	 0.00097593942	 4.2006524	 354.42556	 Diamond
418	 0.11064143	 111.4134	 0.0010359433	 4.2004038	 354.41361	 Diamond
419	 0.11286535	 111.36351	 0.001099635	 4.200145	 354.40118	 Diamond
420	 0.11513398	 111.31159	 0.0011672409	 4.1998757	 354.38824	 Diamond
421	 0.11744821	 111.25758	 0.0012390014	 4.1995955	 354.37477	 Diamond
422	 0.11980896	 111.20137	 0.0013151716	 4.1993039	 354.36076	 Diamond
423	 0.12221717	 111.14289	 0.0013960223	 4.1990004	 354.34618	 Diamond
424	 0.12467379	 111.08204	 0.0014818409	 4.1986846	 354.331	 Diamond
425	 0.12717979	 111.01873	 0.0015729323	 4.198356	 354.3152	 Diamond
426	 0.12973616	 110.95286	 0.0016696202	 4.198014	 354.29877	 Diamond
427	 0.13234393	 110.88432	 0.0017722482	 4.197658	 354.28166	 Diamond
428	 0.13500412	 110.81301	 0.0018811808	 4.1972877	 354.26386	 Diamond
429	 0.13771778	 110.73881	 0.001996805	 4.1969022	 354.24533	 Diamond
430	 0.14048599	 110.66161	 0.0021195313	 4.1965011	 354.22605	 Diamond
431	 0.14330986	 110.58129	 0.0022497955	 4.1960837	 354.20599	 Diamond
432	 0.14619049	 110.49772	 0.0023880602	 4.1956493	 354.1851	 Diamond
433	 0.14912903	 110.41077	 0.0025348159	 4.1951973	 354.16337	 Diamond
434	 0.15212664	 110.32031	 0.0026905836	 4.1947269	 354.14075	 Diamond
435	 0.15518451	 110.22619	 0.002855916	 4.1942373	 354.11721	 Diamond
436	 0.15830385	 110.12826	 0.0030313995	 4.1937278	 354.09271	 Diamond
437	 0.1614859	 110.02638	 0.0032176566	 4.1931976	 354.06721	 Diamond
438	 0.16473192	 109.92039	 0.0034153476	 4.1926458	 354.04068	 Diamond
439	 0.16804319	 109.81012	 0.0036251735	 4.1920716	 354.01306	 Diamond
440	 0.17142104	 109.69539	 0.0038478778	 4.1914741	 353.98431	 Diamond
441	 0.17486678	 109.57603	 0.0040842498	 4.1908522	 353.9544	 Diamond
442	 0.1783818	 109.45185	 0.0043351267	 4.190205	 353.92326	 Diamond
443	 0.18196748	 109.32267	 0.0046013971	 4.1895314	 353.89086	 Diamond
444	 0.18562524	 109.18827	 0.0048840036	 4.1888305	 353.85713	 Diamond
445	 0.18935653	 109.04846	 0.0051839464	 4.188101	 353.82202	 Diamond
446	 0.19316284	 108.903	 0.005502287	 4.1873418	 353.78549	 Diamond
447	 0.19704566	 108.75169	 0.0058401513	 4.1865518	 353.74746	 Diamond
448	 0.20100654	 108.59428	 0.006198734	 4.1857295	 353.70788	 Diamond
449	 0.20504705	 108.43053	 0.0065793026	 4.1848738	 353.66668	 Diamond
450	 0.20916878	 108.26019	 0.0069832017	 4.1839832	 353.6238	 Diamond
451	 0.21337337	 108.08299	 0.0074118581	 4.1830564	 353.57917	 Diamond
452	 0.21766248	 107.89866	 0.007866785	 4.1820918	 353.53272	 Diamond
453	 0.22203782	 107.70692	 0.0083495879	 4.1810879	 353.48436	 Diamond
454	 0.22650111	 107.50747	 0.0088619701	 4.1800431	 353.43403	 Diamond
455	 0.23105412	 107.30001	 0.0094057381	 4.1789557	 353.38164	 Diamond
456	 0.23569865	 107.08421	 0.0099828081	 4.1778241	 353.32711	 Diamond
457	 0.24043655	 106.85976	 0.010595213	 4.1766462	 353.27035	 Diamond
458	 0.24526968	 106.62629	 0.011245109	 4.1754204	 353.21126	 Diamond
459	 0.25019996	 106.38346	 0.011934782	 4.1741446	 353.14975	 Diamond
460	 0.25522935	 106.13089	 0.012666658	 4.1728168	 353.08573	 Diamond
461	 0.26035982	 105.86821	 0.013443309	 4.1714348	 353.01908	 Diamond
462	 0.26559341	 105.595	 0.014267462	 4.1699964	 352.9497	 Diamond
463	 0.27093218	 105.31087	 0.01514201	 4.1684993	 352.87747	 Diamond
464	 0.27637825	 105.01537	 0.016070021	 4.1669412	 352.80228	 Diamond
465	 0.28193378	 104.70806	 0.017054747	 4.1653194	 352.72401	 Diamond
466	 0.28760094	 104.38847	 0.018099635	 4.1636314	 352.64252	 Diamond
467	 0.29338198	 104.05613	 0.019208344	 4.1618745	 352.55768	 Diamond
468	 0.29927919	 103.71054	 0.020384747	 4.1600459	 352.46936	 Diamond
469	 0.30529489	 103.35117	 0.021632956	 4.1581425	 352.37741	 Diamond
470	 0.31143144	 102.97749	 0.022957325	 4.1561614	 352.28168	 Diamond
471	 0.31769128	 102.58894	 0.024362472	 4.1540993	 352.182	 Diamond
472	 0.32407685	 102.18495	 0.02585329	 4.1519529	 352.07822	 Diamond
473	 0.33059069	 101.76492	 0.027434965	 4.1497187	 351.97017	 Diamond
474	 0.33723534	 101.32822	 0.029112994	 4.1473931	 351.85766	 Diamond
475	 0.34401343	 100.87422	 0.0308932	 4.1449724	 351.74051	 Diamond
476	 0.3509276	 100.40223	 0.032781753	 4.1424525	 351.61853	 Diamond
477	 0.35798058	 99.911588	 0.034785191	 4.1398296	 351.49151	 Diamond
478	 0.36517512	 99.40156	 0.036910439	 4.1370992	 351.35924	 Diamond
479	 0.37251405	 98.87141	 0.039164831	 4.1342569	 351.2215	 Diamond
480	 0.38000023	 98.320372	 0.041556136	 4.1312982	 351.07806	 Diamond
481	 0.38763658	 97.747652	 0.04409258	 4.1282182	 350.92867	 Diamond
482	 0.39542608	 97.152428	 0.046782874	 4.1250119	 350.7731	 Diamond
483	 0.40337175	 96.533853	 0.049636239	 4.1216741	 350.61107	 Diamond
484	 0.41147669	 95.891047	 0.052662438	 4.1181993	 350.44232	 Diamond
485	 0.41974404	 95.223103	 0.0558718	 4.1145818	 350.26655	 Diamond
486	 0.42817699	 94.529083	 0.059275258	 4.1108158	 350.08348	 Diamond
487	 0.4367788	 93.808018	 0.062884379	 4.106895	 349.89278	 Diamond
488	 0.44555277	 93.058909	 0.066711398	 4.1028131	 349.69414	 Diamond
489	 0.45450227	 92.280724	 0.070769255	 4.0985633	 349.48721	 Diamond
490	 0.46363072	 91.472398	 0.075071633	 4.0941387	 349.27165	 Diamond
491	 0.4729416	 90.632833	 0.079632995	 4.0895319	 349.04707	 Diamond
492	 0.48243844	 89.7609	 0.08446863	 4.0847355	 348.8131	 Diamond
493	 0.49212484	 88.855433	 0.089594689	 4.0797415	 348.56932	 Diamond
494	 0.50200443	 87.915234	 0.095028235	 4.0745416	 348.31533	 Diamond
495	 0.51208091	 86.939071	 0.10078729	 4.0691273	 348.05066	 Diamond
496	 0.52235804	 85.925676	 0.10689086	 4.0634896	 347.77487	 Diamond
497	 0.53283934	 84.873776	 0.11335888	 4.0576193	 347.48747	 Diamond
498	 0.54346306	 83.788797	 0.12016961	 4.0515446	 347.18983	 Diamond
499	 0.55422068	 82.671025	 0.12733198	 4.0452651	 346.88188	 Diamond
500	 0.56511154	 81.519975	 0.13486001	 4.0387758	 346.56337	 Diamond
501	 0.57613617	 80.335049	 0.14276888	 4.0320712	 346.234	 Diamond
502	 0.58729525	 79.11563	 0.1510744	 4.0251452	 345.89342	 Diamond
503	 0.59858947	 77.861106	 0.15979283	 4.0179919	 345.54133	 Diamond
504	 0.61001956	 76.570865	 0.16894095	 4.0106049	 345.17737	 Diamond
505	 0.62158622	 75.2443	 0.17853605	 4.0029779	 344.80119	 Diamond
506	 0.63329019	 73.88081	 0.18859591	 3.9951042	 344.41243	 Diamond
507	 0.64513218	 72.4798	 0.19913881	 3.986977	 344.0107	 Diamond
508	 0.64608148	 72.366563	 0.2	 3.9863185	 343.97813	 Diamond
509	 0.64742972	 72.2146	 0.20122803	 3.9854344	 343.93195	 Diamond
510	 0.66149385	 70.518116	 0.21431931	 3.9755338	 343.44184	 Diamond
511	 0.6750168	 68.85902	 0.22741059	 3.9657967	 342.95917	 Diamond
512	 0.68804971	 67.234534	 0.24050186	 3.9562093	 342.48327	 Diamond
513	 0.70258207	 65.394063	 0.25565641	 3.9452824	 341.9401	 Diamond
514	 0.71657455	 63.593436	 0.27081095	 3.9345241	 341.40449	 Diamond
515	 0.73007686	 61.829784	 0.28596549	 3.9239202	 340.87577	 Diamond
516	 0.74507459	 59.841262	 0.30341788	 3.9118839	 340.27466	 Diamond
517	 0.75953497	 57.895079	 0.32087028	 3.9000196	 339.68114	 Diamond
518	 0.77350615	 55.988284	 0.33832267	 3.8883127	 339.0945	 Diamond
519	 0.78896368	 53.848942	 0.35831606	 3.8750785	 338.43014	 Diamond
520	 0.80388775	 51.754451	 0.37830944	 3.8620173	 337.77323	 Diamond
521	 0.81832497	 49.701788	 0.39830282	 3.8491142	 337.12304	 Diamond
522	 0.83420269	 47.414921	 0.42103957	 3.834616	 336.39104	 Diamond
523	 0.84955452	 45.175227	 0.44377632	 3.820288	 335.6661	 Diamond
524	 0.86442513	 42.979643	 0.46651308	 3.8061149	 334.94752	 Diamond
525	 0.88143192	 40.438044	 0.49338359	 3.7895464	 334.10558	 Diamond
526	 0.89787666	 37.95029	 0.52025411	 3.7731554	 333.27064	 Diamond
527	 0.91380765	 35.512878	 0.54712463	 3.7569242	 332.44184	 Diamond
528	 0.92926699	 33.122702	 0.57399514	 3.7408369	 331.61842	 Diamond
529	 0.94670345	 30.398399	 0.60524878	 3.7222875	 330.66651	 Diamond
530	 0.96360244	 27.730378	 0.63650242	 3.7038931	 329.71994	 Diamond
531	 0.98000825	 25.115196	 0.66775606	 3.6856354	 328.7778	 Diamond
532	 0.99595974	 22.549779	 0.6990097	 3.6674978	 327.83926	 Diamond
533	 1.0136173	 19.685114	 0.73460483	 3.6469675	 326.77378	 Diamond
534	 1.0307746	 16.87779	 0.77019995	 3.6265525	 325.71095	 Diamond
535	 1.0474711	 14.124552	 0.80579508	 3.6062336	 324.64978	 Diamond
536	 1.0637414	 11.422475	 0.84139021	 3.5859931	 323.58938	 Diamond
537	 1.0796167	 8.7689196	 0.87698533	 3.5658144	 322.52888	 Diamond
538	 1.0946603	 6.2397463	 0.91150329	 3.5462905	 321.49957	 Diamond
539	 1.1067578	 4.1961979	 0.93981636	 3.5302989	 320.65412	 Diamond
540	 1.1103677	 3.5848063	 0.94836075	 3.5254757	 320.39871	 Diamond
541	 1.1110874	 3.4628189	 0.95006963	 3.5245112	 320.34761	 Diamond
542	 1.1112313	 3.438433	 0.95041141	 3.5243183	 320.33739	 Diamond
553	 1.1112672	 3.4323371	 0.95049685	 3.52427	 320.33483	 Diamond
553	 1.1112672	 3.4323371	 0.95049685	 2.4164534	 320.33483	 Graph_Lowitzer
561	 1.1114111	 3.4156223	 0.95073118	 2.4158519	 320.23557	 Graph_Lowitzer
562	 1.1128798	 3.2451859	 0.95312414	 2.4096589	 319.22383	 Graph_Lowitzer
563	 1.1182287	 2.6284615	 0.96183883	 2.3862636	 315.56732	 Graph_Lowitzer
564	 1.1230727	 2.0755534	 0.96972712	 2.3638025	 312.29365	 Graph_Lowitzer
565	 1.1274304	 1.5829803	 0.97681577	 2.342396	 309.37903	 Graph_Lowitzer
566	 1.1313131	 1.148175	 0.98312185	 2.3222133	 306.80619	 Graph_Lowitzer
567	 1.1347183	 0.7701815	 0.98864176	 2.3035195	 304.56832	 Graph_Lowitzer
568	 1.1376135	 0.45139746	 0.99332479	 2.2867888	 302.67925	 Graph_Lowitzer
569	 1.1398929	 0.20217117	 0.99700393	 2.2730032	 301.20072	 Graph_Lowitzer
