Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
0	 0	 59.407665	 0	 2.7775939	 712.7093	 Ice X (Grande)
76	 0.00014068901	 59.407664	 1.4075942e-12	 2.7775939	 712.7093	 Ice X (Grande)
111	 0.00028232438	 59.407661	 1.1374757e-11	 2.7775939	 712.7093	 Ice X (Grande)
132	 0.00042878671	 59.407656	 3.9849322e-11	 2.7775939	 712.7093	 Ice X (Grande)
147	 0.00057793517	 59.40765	 9.7574056e-11	 2.7775938	 712.7093	 Ice X (Grande)
158	 0.00071936094	 59.407642	 1.8816443e-10	 2.7775937	 712.7093	 Ice X (Grande)
167	 0.00086045773	 59.407632	 3.2202203e-10	 2.7775936	 712.7093	 Ice X (Grande)
175	 0.0010089501	 59.40762	 5.1916578e-10	 2.7775935	 712.7093	 Ice X (Grande)
182	 0.0011597579	 59.407606	 7.8849507e-10	 2.7775933	 712.7093	 Ice X (Grande)
188	 0.0013068402	 59.40759	 1.1281435e-09	 2.7775931	 712.7093	 Ice X (Grande)
194	 0.0014725756	 59.407569	 1.6140972e-09	 2.7775929	 712.7093	 Ice X (Grande)
199	 0.0016266353	 59.407548	 2.175542e-09	 2.7775927	 712.7093	 Ice X (Grande)
204	 0.0017968127	 59.407523	 2.9322788e-09	 2.7775924	 712.7093	 Ice X (Grande)
208	 0.0019456866	 59.407498	 3.7231925e-09	 2.7775921	 712.7093	 Ice X (Grande)
212	 0.0021068954	 59.40747	 4.7274366e-09	 2.7775918	 712.7093	 Ice X (Grande)
216	 0.002281461	 59.407436	 6.0025519e-09	 2.7775914	 712.7093	 Ice X (Grande)
219	 0.0024218131	 59.407407	 7.1799031e-09	 2.7775911	 712.7093	 Ice X (Grande)
222	 0.0025707993	 59.407375	 8.588182e-09	 2.7775907	 712.7093	 Ice X (Grande)
225	 0.002728951	 59.407338	 1.0272683e-08	 2.7775903	 712.7093	 Ice X (Grande)
228	 0.002896832	 59.407296	 1.2287585e-08	 2.7775899	 712.7093	 Ice X (Grande)
231	 0.0030750407	 59.40725	 1.4697693e-08	 2.7775894	 712.7093	 Ice X (Grande)
234	 0.0032642126	 59.407197	 1.7580524e-08	 2.7775888	 712.7093	 Ice X (Grande)
237	 0.003465022	 59.407138	 2.1028797e-08	 2.7775881	 712.7093	 Ice X (Grande)
239	 0.003605712	 59.407094	 2.3695699e-08	 2.7775876	 712.7093	 Ice X (Grande)
241	 0.0037521145	 59.407047	 2.670082e-08	 2.7775871	 712.7093	 Ice X (Grande)
243	 0.0039044613	 59.406996	 3.0087055e-08	 2.7775866	 712.7093	 Ice X (Grande)
245	 0.0040629939	 59.40694	 3.3902736e-08	 2.7775859	 712.7093	 Ice X (Grande)
247	 0.0042279633	 59.40688	 3.8202326e-08	 2.7775853	 712.7093	 Ice X (Grande)
249	 0.004399631	 59.406815	 4.3047196e-08	 2.7775846	 712.7093	 Ice X (Grande)
251	 0.0045782689	 59.406745	 4.8506499e-08	 2.7775838	 712.7093	 Ice X (Grande)
253	 0.00476416	 59.406669	 5.4658156e-08	 2.7775829	 712.7093	 Ice X (Grande)
255	 0.0049575988	 59.406586	 6.1589974e-08	 2.777582	 712.7093	 Ice X (Grande)
257	 0.0051588919	 59.406497	 6.9400893e-08	 2.777581	 712.7093	 Ice X (Grande)
259	 0.005368358	 59.4064	 7.8202402e-08	 2.77758	 712.7093	 Ice X (Grande)
261	 0.005586329	 59.406296	 8.8120127e-08	 2.7775788	 712.7093	 Ice X (Grande)
263	 0.0058131504	 59.406182	 9.9295628e-08	 2.7775776	 712.7093	 Ice X (Grande)
265	 0.0060491813	 59.406059	 1.1188842e-07	 2.7775762	 712.7093	 Ice X (Grande)
267	 0.0062947958	 59.405926	 1.2607824e-07	 2.7775747	 712.7093	 Ice X (Grande)
269	 0.006550383	 59.405782	 1.4206762e-07	 2.7775731	 712.7093	 Ice X (Grande)
271	 0.0068163477	 59.405626	 1.600848e-07	 2.7775714	 712.7093	 Ice X (Grande)
273	 0.0070931114	 59.405457	 1.8038692e-07	 2.7775695	 712.7093	 Ice X (Grande)
274	 0.0072356792	 59.405368	 1.9148402e-07	 2.7775686	 712.7093	 Ice X (Grande)
275	 0.0073811125	 59.405275	 2.0326378e-07	 2.7775675	 712.7093	 Ice X (Grande)
276	 0.007529469	 59.405177	 2.1576821e-07	 2.7775664	 712.7093	 Ice X (Grande)
277	 0.0076808074	 59.405077	 2.290419e-07	 2.7775653	 712.7093	 Ice X (Grande)
278	 0.0078351876	 59.404971	 2.4313215e-07	 2.7775642	 712.7093	 Ice X (Grande)
279	 0.0079926707	 59.404862	 2.5808921e-07	 2.777563	 712.7093	 Ice X (Grande)
280	 0.0081533192	 59.404748	 2.739664e-07	 2.7775617	 712.7093	 Ice X (Grande)
281	 0.0083171966	 59.40463	 2.9082032e-07	 2.7775604	 712.7093	 Ice X (Grande)
282	 0.0084843679	 59.404507	 3.0871106e-07	 2.777559	 712.7093	 Ice X (Grande)
283	 0.0086548992	 59.404378	 3.2770241e-07	 2.7775576	 712.7093	 Ice X (Grande)
284	 0.0088288581	 59.404245	 3.4786206e-07	 2.7775561	 712.7093	 Ice X (Grande)
285	 0.0090063136	 59.404106	 3.6926189e-07	 2.7775546	 712.7093	 Ice X (Grande)
286	 0.0091873357	 59.403962	 3.919782e-07	 2.777553	 712.7093	 Ice X (Grande)
287	 0.0093719964	 59.403811	 4.1609197e-07	 2.7775513	 712.7093	 Ice X (Grande)
288	 0.0095603686	 59.403655	 4.4168916e-07	 2.7775496	 712.7093	 Ice X (Grande)
289	 0.009752527	 59.403492	 4.6886104e-07	 2.7775478	 712.7093	 Ice X (Grande)
290	 0.0099485477	 59.403323	 4.9770448e-07	 2.7775459	 712.7093	 Ice X (Grande)
291	 0.010148508	 59.403146	 5.283223e-07	 2.777544	 712.7093	 Ice X (Grande)
292	 0.010352488	 59.402963	 5.6082366e-07	 2.777542	 712.7093	 Ice X (Grande)
293	 0.010560568	 59.402772	 5.9532443e-07	 2.7775399	 712.7093	 Ice X (Grande)
294	 0.01077283	 59.402573	 6.3194761e-07	 2.7775377	 712.7093	 Ice X (Grande)
295	 0.010989358	 59.402367	 6.7082376e-07	 2.7775354	 712.7093	 Ice X (Grande)
296	 0.011210238	 59.402152	 7.1209149e-07	 2.777533	 712.7093	 Ice X (Grande)
297	 0.011435558	 59.401928	 7.558979e-07	 2.7775305	 712.7093	 Ice X (Grande)
298	 0.011665407	 59.401695	 8.0239918e-07	 2.7775279	 712.7093	 Ice X (Grande)
299	 0.011899876	 59.401453	 8.5176111e-07	 2.7775253	 712.7093	 Ice X (Grande)
300	 0.012139057	 59.4012	 9.0415966e-07	 2.7775225	 712.7093	 Ice X (Grande)
301	 0.012383046	 59.400938	 9.5978164e-07	 2.7775196	 712.7093	 Ice X (Grande)
302	 0.012631938	 59.400665	 1.0188253e-06	 2.7775165	 712.7093	 Ice X (Grande)
303	 0.012885834	 59.400381	 1.0815012e-06	 2.7775134	 712.7093	 Ice X (Grande)
304	 0.013144832	 59.400085	 1.1480328e-06	 2.7775101	 712.7093	 Ice X (Grande)
305	 0.013409037	 59.399777	 1.2186572e-06	 2.7775067	 712.7093	 Ice X (Grande)
306	 0.013678552	 59.399457	 1.2936263e-06	 2.7775032	 712.7093	 Ice X (Grande)
307	 0.013953483	 59.399124	 1.3732072e-06	 2.7774995	 712.7093	 Ice X (Grande)
308	 0.014233941	 59.398777	 1.4576837e-06	 2.7774957	 712.7093	 Ice X (Grande)
309	 0.014520036	 59.398416	 1.5473569e-06	 2.7774917	 712.7093	 Ice X (Grande)
310	 0.014811882	 59.39804	 1.6425466e-06	 2.7774875	 712.7093	 Ice X (Grande)
311	 0.015109593	 59.39765	 1.7435921e-06	 2.7774832	 712.7093	 Ice X (Grande)
312	 0.015413288	 59.397243	 1.8508536e-06	 2.7774787	 712.7093	 Ice X (Grande)
313	 0.015723087	 59.39682	 1.9647134e-06	 2.777474	 712.7093	 Ice X (Grande)
314	 0.016039113	 59.39638	 2.0855776e-06	 2.7774692	 712.7093	 Ice X (Grande)
315	 0.016361491	 59.395921	 2.2138769e-06	 2.7774641	 712.7093	 Ice X (Grande)
316	 0.016690349	 59.395445	 2.3500688e-06	 2.7774588	 712.7093	 Ice X (Grande)
317	 0.017025817	 59.394948	 2.4946387e-06	 2.7774533	 712.7093	 Ice X (Grande)
318	 0.017368027	 59.394432	 2.6481021e-06	 2.7774476	 712.7093	 Ice X (Grande)
319	 0.017717116	 59.393895	 2.811006e-06	 2.7774417	 712.7093	 Ice X (Grande)
320	 0.018073221	 59.393336	 2.9839311e-06	 2.7774355	 712.7093	 Ice X (Grande)
321	 0.018436484	 59.392754	 3.167494e-06	 2.7774291	 712.7093	 Ice X (Grande)
322	 0.018807048	 59.392149	 3.3623489e-06	 2.7774224	 712.7093	 Ice X (Grande)
323	 0.01918506	 59.391519	 3.5691905e-06	 2.7774154	 712.7093	 Ice X (Grande)
324	 0.01957067	 59.390863	 3.7887562e-06	 2.7774082	 712.7093	 Ice X (Grande)
325	 0.019964031	 59.390181	 4.0218287e-06	 2.7774006	 712.7093	 Ice X (Grande)
326	 0.020365298	 59.389471	 4.2692388e-06	 2.7773928	 712.7093	 Ice X (Grande)
327	 0.020774631	 59.388733	 4.5318685e-06	 2.7773846	 712.7093	 Ice X (Grande)
328	 0.021192191	 59.387964	 4.810654e-06	 2.7773761	 712.7093	 Ice X (Grande)
329	 0.021618143	 59.387164	 5.1065891e-06	 2.7773672	 712.7093	 Ice X (Grande)
330	 0.022052658	 59.386332	 5.4207287e-06	 2.777358	 712.7093	 Ice X (Grande)
331	 0.022495905	 59.385466	 5.7541927e-06	 2.7773485	 712.7093	 Ice X (Grande)
332	 0.022948062	 59.384564	 6.1081697e-06	 2.7773385	 712.7093	 Ice X (Grande)
333	 0.023409307	 59.383627	 6.4839216e-06	 2.7773281	 712.7093	 Ice X (Grande)
334	 0.023879823	 59.382651	 6.8827878e-06	 2.7773173	 712.7093	 Ice X (Grande)
335	 0.024359797	 59.381635	 7.30619e-06	 2.7773061	 712.7093	 Ice X (Grande)
336	 0.024849417	 59.380578	 7.7556376e-06	 2.7772944	 712.7093	 Ice X (Grande)
337	 0.025348879	 59.379479	 8.2327326e-06	 2.7772822	 712.7093	 Ice X (Grande)
338	 0.025858379	 59.378334	 8.7391757e-06	 2.7772696	 712.7093	 Ice X (Grande)
339	 0.026378121	 59.377143	 9.276772e-06	 2.7772564	 712.7093	 Ice X (Grande)
340	 0.026908309	 59.375904	 9.847438e-06	 2.7772427	 712.7093	 Ice X (Grande)
341	 0.027449153	 59.374615	 1.0453208e-05	 2.7772285	 712.7093	 Ice X (Grande)
342	 0.028000869	 59.373273	 1.109624e-05	 2.7772136	 712.7093	 Ice X (Grande)
343	 0.028563674	 59.371877	 1.1778827e-05	 2.7771982	 712.7093	 Ice X (Grande)
344	 0.029137791	 59.370424	 1.2503403e-05	 2.7771821	 712.7093	 Ice X (Grande)
345	 0.029723447	 59.368912	 1.3272549e-05	 2.7771654	 712.7093	 Ice X (Grande)
346	 0.030320876	 59.367339	 1.4089007e-05	 2.777148	 712.7093	 Ice X (Grande)
347	 0.030930312	 59.365702	 1.4955687e-05	 2.7771299	 712.7093	 Ice X (Grande)
348	 0.031551998	 59.363998	 1.5875678e-05	 2.777111	 712.7093	 Ice X (Grande)
349	 0.032186179	 59.362225	 1.6852259e-05	 2.7770914	 712.7093	 Ice X (Grande)
350	 0.032833108	 59.360381	 1.7888912e-05	 2.777071	 712.7093	 Ice X (Grande)
351	 0.03349304	 59.358461	 1.898933e-05	 2.7770498	 712.7093	 Ice X (Grande)
352	 0.034166236	 59.356464	 2.0157435e-05	 2.7770277	 712.7093	 Ice X (Grande)
353	 0.034852963	 59.354385	 2.1397391e-05	 2.7770047	 712.7093	 Ice X (Grande)
354	 0.035553493	 59.352222	 2.2713617e-05	 2.7769808	 712.7093	 Ice X (Grande)
355	 0.036268104	 59.349971	 2.4110804e-05	 2.7769559	 712.7093	 Ice X (Grande)
