Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
277	 0.0066984822	 111.83804	 2.290425e-07	 4.1875273	 1226.0831	 Diamond
278	 0.0068331182	 111.83786	 2.4313282e-07	 4.1875263	 1226.083	 Diamond
279	 0.0069704602	 111.83767	 2.5808995e-07	 4.1875253	 1226.0828	 Diamond
280	 0.0071105628	 111.83748	 2.7396722e-07	 4.1875243	 1226.0826	 Diamond
281	 0.0072534814	 111.83727	 2.9082122e-07	 4.1875233	 1226.0825	 Diamond
282	 0.0073992725	 111.83706	 3.0871206e-07	 4.1875222	 1226.0823	 Diamond
283	 0.007547994	 111.83684	 3.2770351e-07	 4.187521	 1226.0821	 Diamond
284	 0.0076997046	 111.83661	 3.4786328e-07	 4.1875198	 1226.0819	 Diamond
285	 0.0078544646	 111.83637	 3.6926324e-07	 4.1875186	 1226.0817	 Diamond
286	 0.0080123352	 111.83612	 3.9197969e-07	 4.1875173	 1226.0815	 Diamond
287	 0.0081733789	 111.83586	 4.1609361e-07	 4.1875159	 1226.0812	 Diamond
288	 0.0083376595	 111.83559	 4.4169098e-07	 4.1875145	 1226.081	 Diamond
289	 0.0085052421	 111.8353	 4.6886305e-07	 4.1875131	 1226.0808	 Diamond
290	 0.008676193	 111.83501	 4.9770669e-07	 4.1875115	 1226.0805	 Diamond
291	 0.0088505799	 111.83471	 5.2832474e-07	 4.1875099	 1226.0802	 Diamond
292	 0.0090284719	 111.83439	 5.6082636e-07	 4.1875083	 1226.08	 Diamond
293	 0.0092099394	 111.83406	 5.9532741e-07	 4.1875066	 1226.0797	 Diamond
294	 0.0093950543	 111.83372	 6.319509e-07	 4.1875048	 1226.0794	 Diamond
295	 0.00958389	 111.83336	 6.708274e-07	 4.1875029	 1226.0791	 Diamond
296	 0.0097765211	 111.83299	 7.120955e-07	 4.187501	 1226.0787	 Diamond
297	 0.009973024	 111.8326	 7.5590234e-07	 4.187499	 1226.0784	 Diamond
298	 0.010173477	 111.8322	 8.0240409e-07	 4.1874969	 1226.0781	 Diamond
299	 0.010377958	 111.83178	 8.5176652e-07	 4.1874947	 1226.0777	 Diamond
300	 0.01058655	 111.83134	 9.0416564e-07	 4.1874925	 1226.0773	 Diamond
301	 0.010799334	 111.83089	 9.5978824e-07	 4.1874901	 1226.0769	 Diamond
302	 0.011016395	 111.83042	 1.0188326e-06	 4.1874877	 1226.0765	 Diamond
303	 0.011237818	 111.82993	 1.0815093e-06	 4.1874851	 1226.0761	 Diamond
304	 0.011463693	 111.82941	 1.1480417e-06	 4.1874825	 1226.0757	 Diamond
305	 0.011694107	 111.82888	 1.2186671e-06	 4.1874797	 1226.0752	 Diamond
306	 0.011929152	 111.82833	 1.2936371e-06	 4.1874768	 1226.0747	 Diamond
307	 0.012168922	 111.82775	 1.3732192e-06	 4.1874738	 1226.0742	 Diamond
308	 0.012413511	 111.82715	 1.4576969e-06	 4.1874707	 1226.0737	 Diamond
309	 0.012663016	 111.82653	 1.5473716e-06	 4.1874675	 1226.0732	 Diamond
310	 0.012917536	 111.82588	 1.6425628e-06	 4.1874641	 1226.0726	 Diamond
311	 0.013177172	 111.8252	 1.74361e-06	 4.1874606	 1226.072	 Diamond
312	 0.013442026	 111.8245	 1.8508733e-06	 4.187457	 1226.0714	 Diamond
313	 0.013712204	 111.82377	 1.9647352e-06	 4.1874532	 1226.0708	 Diamond
314	 0.013987812	 111.82301	 2.0856017e-06	 4.1874492	 1226.0701	 Diamond
315	 0.01426896	 111.82222	 2.2139035e-06	 4.1874451	 1226.0694	 Diamond
316	 0.014555759	 111.82139	 2.3500982e-06	 4.1874408	 1226.0687	 Diamond
317	 0.014848322	 111.82053	 2.4946712e-06	 4.1874364	 1226.068	 Diamond
318	 0.015146765	 111.81964	 2.648138e-06	 4.1874317	 1226.0672	 Diamond
319	 0.015451208	 111.81871	 2.8110456e-06	 4.1874269	 1226.0664	 Diamond
320	 0.015761769	 111.81775	 2.9839749e-06	 4.1874219	 1226.0655	 Diamond
321	 0.016078572	 111.81674	 3.1675423e-06	 4.1874167	 1226.0647	 Diamond
322	 0.016401743	 111.81569	 3.3624023e-06	 4.1874112	 1226.0638	 Diamond
323	 0.01673141	 111.81461	 3.5692495e-06	 4.1874056	 1226.0628	 Diamond
324	 0.017067703	 111.81347	 3.7888214e-06	 4.1873997	 1226.0618	 Diamond
325	 0.017410755	 111.81229	 4.0219006e-06	 4.1873936	 1226.0608	 Diamond
326	 0.017760702	 111.81107	 4.2693183e-06	 4.1873872	 1226.0598	 Diamond
327	 0.018117683	 111.80979	 4.5319563e-06	 4.1873805	 1226.0587	 Diamond
328	 0.018481839	 111.80846	 4.8107509e-06	 4.1873736	 1226.0575	 Diamond
329	 0.018853315	 111.80708	 5.1066962e-06	 4.1873665	 1226.0563	 Diamond
330	 0.019232257	 111.80564	 5.420847e-06	 4.187359	 1226.0551	 Diamond
331	 0.019618816	 111.80414	 5.7543234e-06	 4.1873512	 1226.0538	 Diamond
332	 0.020013144	 111.80258	 6.1083141e-06	 4.1873431	 1226.0524	 Diamond
333	 0.020415398	 111.80096	 6.4840811e-06	 4.1873347	 1226.051	 Diamond
334	 0.020825737	 111.79927	 6.8829639e-06	 4.1873259	 1226.0495	 Diamond
335	 0.021244324	 111.79752	 7.3063846e-06	 4.1873168	 1226.048	 Diamond
336	 0.021671325	 111.79569	 7.7558525e-06	 4.1873073	 1226.0464	 Diamond
337	 0.022106908	 111.79379	 8.23297e-06	 4.1872975	 1226.0448	 Diamond
338	 0.022551245	 111.79181	 8.7394379e-06	 4.1872872	 1226.0431	 Diamond
339	 0.023004514	 111.78975	 9.2770617e-06	 4.1872765	 1226.0413	 Diamond
340	 0.023466894	 111.78761	 9.847758e-06	 4.1872654	 1226.0394	 Diamond
341	 0.023938567	 111.78538	 1.0453561e-05	 4.1872538	 1226.0375	 Diamond
342	 0.02441972	 111.78306	 1.1096631e-05	 4.1872417	 1226.0355	 Diamond
343	 0.024910544	 111.78065	 1.1779259e-05	 4.1872292	 1226.0334	 Diamond
344	 0.025411234	 111.77814	 1.2503879e-05	 4.1872162	 1226.0312	 Diamond
345	 0.025921988	 111.77552	 1.3273075e-05	 4.1872026	 1226.029	 Diamond
346	 0.026443007	 111.7728	 1.4089588e-05	 4.1871885	 1226.0266	 Diamond
347	 0.026974499	 111.76997	 1.4956329e-05	 4.1871738	 1226.0242	 Diamond
348	 0.027516673	 111.76703	 1.5876387e-05	 4.1871585	 1226.0216	 Diamond
349	 0.028069745	 111.76396	 1.6853043e-05	 4.1871425	 1226.019	 Diamond
350	 0.028633934	 111.76077	 1.7889777e-05	 4.187126	 1226.0162	 Diamond
351	 0.029209463	 111.75745	 1.8990286e-05	 4.1871087	 1226.0133	 Diamond
352	 0.029796559	 111.754	 2.0158491e-05	 4.1870908	 1226.0103	 Diamond
353	 0.030395456	 111.75041	 2.1398558e-05	 4.1870721	 1226.0072	 Diamond
354	 0.03100639	 111.74667	 2.2714907e-05	 4.1870527	 1226.004	 Diamond
355	 0.031629605	 111.74277	 2.4112228e-05	 4.1870325	 1226.0006	 Diamond
356	 0.032265345	 111.73873	 2.5595505e-05	 4.1870115	 1225.9971	 Diamond
357	 0.032913864	 111.73451	 2.7170022e-05	 4.1869896	 1225.9934	 Diamond
358	 0.033575418	 111.73013	 2.8841394e-05	 4.1869668	 1225.9896	 Diamond
359	 0.034250268	 111.72556	 3.0615576e-05	 4.1869431	 1225.9857	 Diamond
360	 0.034938683	 111.72082	 3.2498893e-05	 4.1869184	 1225.9816	 Diamond
361	 0.035640935	 111.71587	 3.4498058e-05	 4.1868928	 1225.9773	 Diamond
362	 0.036357303	 111.71073	 3.6620196e-05	 4.1868661	 1225.9728	 Diamond
363	 0.037088069	 111.70538	 3.8872872e-05	 4.1868383	 1225.9682	 Diamond
364	 0.037833523	 111.69982	 4.1264113e-05	 4.1868094	 1225.9634	 Diamond
365	 0.03859396	 111.69402	 4.3802444e-05	 4.1867793	 1225.9584	 Diamond
366	 0.039369683	 111.68799	 4.649691e-05	 4.1867479	 1225.9531	 Diamond
367	 0.040160997	 111.68172	 4.9357116e-05	 4.1867154	 1225.9477	 Diamond
368	 0.040968216	 111.67519	 5.2393254e-05	 4.1866814	 1225.942	 Diamond
369	 0.04179166	 111.6684	 5.5616147e-05	 4.1866462	 1225.9362	 Diamond
370	 0.042631656	 111.66133	 5.9037279e-05	 4.1866094	 1225.93	 Diamond
371	 0.043488535	 111.65398	 6.2668845e-05	 4.1865712	 1225.9237	 Diamond
372	 0.044362637	 111.64632	 6.6523785e-05	 4.1865315	 1225.917	 Diamond
373	 0.045254309	 111.63836	 7.0615839e-05	 4.1864901	 1225.9101	 Diamond
374	 0.046163903	 111.63007	 7.4959589e-05	 4.186447	 1225.9029	 Diamond
375	 0.04709178	 111.62145	 7.9570515e-05	 4.1864022	 1225.8955	 Diamond
376	 0.048038308	 111.61247	 8.4465048e-05	 4.1863556	 1225.8877	 Diamond
377	 0.04900386	 111.60313	 8.9660631e-05	 4.1863071	 1225.8796	 Diamond
378	 0.04998882	 111.59342	 9.5175778e-05	 4.1862566	 1225.8712	 Diamond
379	 0.050993578	 111.5833	 0.00010103014	 4.186204	 1225.8624	 Diamond
380	 0.052018531	 111.57278	 0.00010724458	 4.1861494	 1225.8533	 Diamond
381	 0.053064086	 111.56183	 0.00011384124	 4.1860925	 1225.8438	 Diamond
382	 0.054130657	 111.55044	 0.00012084363	 4.1860333	 1225.8339	 Diamond
383	 0.055218666	 111.53858	 0.0001282767	 4.1859716	 1225.8236	 Diamond
384	 0.056328544	 111.52625	 0.00013616692	 4.1859075	 1225.8129	 Diamond
385	 0.05746073	 111.51341	 0.00014454242	 4.1858408	 1225.8018	 Diamond
386	 0.058615674	 111.50005	 0.00015343303	 4.1857714	 1225.7902	 Diamond
387	 0.059793832	 111.48615	 0.00016287043	 4.1856991	 1225.7782	 Diamond
388	 0.060995672	 111.47169	 0.00017288824	 4.185624	 1225.7656	 Diamond
389	 0.062221669	 111.45664	 0.00018352215	 4.1855457	 1225.7526	 Diamond
390	 0.063472308	 111.44097	 0.00019481004	 4.1854643	 1225.739	 Diamond
391	 0.064748086	 111.42468	 0.00020679213	 4.1853796	 1225.7249	 Diamond
392	 0.066049508	 111.40772	 0.00021951109	 4.1852914	 1225.7102	 Diamond
393	 0.067377088	 111.39007	 0.00023301222	 4.1851997	 1225.6948	 Diamond
394	 0.068731353	 111.37171	 0.00024734364	 4.1851042	 1225.6789	 Diamond
395	 0.07011284	 111.3526	 0.00026255636	 4.1850049	 1225.6623	 Diamond
396	 0.071522095	 111.33272	 0.00027870459	 4.1849015	 1225.6451	 Diamond
397	 0.072959677	 111.31203	 0.00029584583	 4.1847939	 1225.6271	 Diamond
398	 0.074426155	 111.2905	 0.00031404112	 4.184682	 1225.6085	 Diamond
399	 0.07592211	 111.2681	 0.00033335528	 4.1845655	 1225.589	 Diamond
400	 0.077448135	 111.24479	 0.00035385706	 4.1844443	 1225.5688	 Diamond
401	 0.079004834	 111.22054	 0.00037561949	 4.1843181	 1225.5478	 Diamond
402	 0.080592824	 111.1953	 0.00039872004	 4.1841868	 1225.5258	 Diamond
403	 0.082212733	 111.16904	 0.00042324097	 4.1840502	 1225.5031	 Diamond
404	 0.083865204	 111.14171	 0.00044926959	 4.1839081	 1225.4793	 Diamond
405	 0.085550891	 111.11328	 0.00047689854	 4.1837601	 1225.4546	 Diamond
406	 0.087270462	 111.08369	 0.00050622621	 4.1836062	 1225.429	 Diamond
407	 0.089024597	 111.0529	 0.00053735697	 4.183446	 1225.4022	 Diamond
408	 0.090813993	 111.02086	 0.00057040164	 4.1832793	 1225.3744	 Diamond
409	 0.092639357	 110.98753	 0.00060547784	 4.1831058	 1225.3455	 Diamond
410	 0.094501414	 110.95285	 0.0006427104	 4.1829253	 1225.3153	 Diamond
411	 0.096400899	 110.91675	 0.00068223183	 4.1827374	 1225.284	 Diamond
412	 0.098338567	 110.8792	 0.00072418275	 4.1825419	 1225.2513	 Diamond
413	 0.10031518	 110.84012	 0.00076871244	 4.1823385	 1225.2174	 Diamond
414	 0.10233153	 110.79946	 0.00081597933	 4.1821268	 1225.1821	 Diamond
415	 0.10438842	 110.75716	 0.00086615158	 4.1819065	 1225.1453	 Diamond
416	 0.10648664	 110.71314	 0.00091940766	 4.1816772	 1225.107	 Diamond
417	 0.10862705	 110.66733	 0.00097593702	 4.1814387	 1225.0672	 Diamond
418	 0.11081048	 110.61967	 0.0010359407	 4.1811904	 1225.0258	 Diamond
419	 0.1130378	 110.57008	 0.0010996321	 4.1809321	 1224.9826	 Diamond
420	 0.1153099	 110.51848	 0.0011672377	 4.1806632	 1224.9377	 Diamond
421	 0.11762766	 110.4648	 0.0012389978	 4.1803834	 1224.891	 Diamond
422	 0.11999202	 110.40893	 0.0013151677	 4.1800923	 1224.8424	 Diamond
423	 0.12240391	 110.35081	 0.001396018	 4.1797893	 1224.7918	 Diamond
424	 0.12486428	 110.29033	 0.0014818361	 4.179474	 1224.7392	 Diamond
425	 0.12737411	 110.22741	 0.001572927	 4.1791459	 1224.6844	 Diamond
426	 0.12993439	 110.16194	 0.0016696143	 4.1788044	 1224.6274	 Diamond
427	 0.13254614	 110.09381	 0.0017722417	 4.1784491	 1224.5681	 Diamond
428	 0.13521039	 110.02294	 0.0018811736	 4.1780793	 1224.5063	 Diamond
429	 0.1379282	 109.94919	 0.001996797	 4.1776945	 1224.442	 Diamond
430	 0.14070065	 109.87246	 0.0021195225	 4.177294	 1224.3752	 Diamond
431	 0.14352883	 109.79263	 0.0022497858	 4.1768772	 1224.3056	 Diamond
432	 0.14641386	 109.70957	 0.0023880493	 4.1764436	 1224.2331	 Diamond
433	 0.14935689	 109.62315	 0.002534804	 4.1759922	 1224.1577	 Diamond
434	 0.15235908	 109.53324	 0.0026905704	 4.1755225	 1224.0793	 Diamond
435	 0.15542162	 109.4397	 0.0028559014	 4.1750338	 1223.9976	 Diamond
436	 0.15854573	 109.34237	 0.0030313833	 4.1745251	 1223.9126	 Diamond
437	 0.16173264	 109.24111	 0.0032176387	 4.1739957	 1223.8242	 Diamond
438	 0.16498362	 109.13577	 0.0034153278	 4.1734448	 1223.7321	 Diamond
439	 0.16829996	 109.02616	 0.0036251516	 4.1728715	 1223.6363	 Diamond
440	 0.17168296	 108.91214	 0.0038478536	 4.1722749	 1223.5366	 Diamond
441	 0.17513397	 108.79351	 0.004084223	 4.171654	 1223.4328	 Diamond
442	 0.17865436	 108.67009	 0.004335097	 4.1710078	 1223.3248	 Diamond
443	 0.18224551	 108.54169	 0.0046013642	 4.1703354	 1223.2124	 Diamond
444	 0.18590887	 108.40812	 0.0048839672	 4.1696355	 1223.0954	 Diamond
445	 0.18964586	 108.26916	 0.0051839062	 4.1689072	 1222.9736	 Diamond
446	 0.19345798	 108.12459	 0.0055022425	 4.1681492	 1222.8469	 Diamond
447	 0.19734674	 107.9742	 0.005840102	 4.1673604	 1222.715	 Diamond
448	 0.20131367	 107.81776	 0.0061986794	 4.1665395	 1222.5777	 Diamond
449	 0.20536035	 107.65501	 0.0065792421	 4.1656851	 1222.4348	 Diamond
450	 0.20948838	 107.48571	 0.0069831347	 4.1647959	 1222.286	 Diamond
451	 0.21369939	 107.30959	 0.0074117839	 4.1638705	 1222.1312	 Diamond
452	 0.21799505	 107.12639	 0.0078667028	 4.1629075	 1221.9701	 Diamond
453	 0.22237707	 106.93582	 0.0083494969	 4.1619051	 1221.8023	 Diamond
454	 0.22684718	 106.7376	 0.0088618693	 4.160862	 1221.6277	 Diamond
455	 0.23140714	 106.5314	 0.0094056263	 4.1597763	 1221.446	 Diamond
456	 0.23605877	 106.31693	 0.0099826843	 4.1586464	 1221.2568	 Diamond
457	 0.2408039	 106.09384	 0.010595076	 4.1574705	 1221.0599	 Diamond
458	 0.24564442	 105.86181	 0.011244957	 4.1562465	 1220.855	 Diamond
459	 0.25058223	 105.62046	 0.011934613	 4.1549727	 1220.6416	 Diamond
460	 0.25561929	 105.36944	 0.012666471	 4.153647	 1220.4195	 Diamond
461	 0.26075759	 105.10837	 0.013443101	 4.1522671	 1220.1883	 Diamond
462	 0.26599917	 104.83684	 0.014267232	 4.150831	 1219.9476	 Diamond
463	 0.2713461	 104.55445	 0.015141755	 4.1493363	 1219.6971	 Diamond
464	 0.27680048	 104.26076	 0.016069738	 4.1477805	 1219.4362	 Diamond
465	 0.28236448	 103.95533	 0.017054433	 4.1461613	 1219.1647	 Diamond
466	 0.28804029	 103.63771	 0.018099287	 4.1444759	 1218.882	 Diamond
467	 0.29383016	 103.30741	 0.019207957	 4.1427218	 1218.5877	 Diamond
468	 0.29973636	 102.96394	 0.020384318	 4.1408959	 1218.2813	 Diamond
469	 0.30576123	 102.60678	 0.02163248	 4.1389955	 1217.9623	 Diamond
470	 0.31190714	 102.2354	 0.022956796	 4.1370174	 1217.6302	 Diamond
471	 0.31817652	 101.84925	 0.024361885	 4.1349585	 1217.2845	 Diamond
472	 0.32457183	 101.44774	 0.025852637	 4.1328154	 1216.9244	 Diamond
473	 0.33109559	 101.03029	 0.027434241	 4.1305846	 1216.5496	 Diamond
474	 0.33775037	 100.59629	 0.029112189	 4.1282626	 1216.1593	 Diamond
475	 0.34453878	 100.14508	 0.030892305	 4.1258455	 1215.7529	 Diamond
476	 0.35146348	 99.676007	 0.032780758	 4.1233296	 1215.3297	 Diamond
477	 0.35852719	 99.188388	 0.034784084	 4.1207106	 1214.8891	 Diamond
478	 0.36573268	 98.681509	 0.036909207	 4.1179844	 1214.4302	 Diamond
479	 0.37308276	 98.154635	 0.039163461	 4.1151464	 1213.9523	 Diamond
480	 0.38058032	 97.607004	 0.041554611	 4.1121922	 1213.4547	 Diamond
481	 0.38822827	 97.037828	 0.044090883	 4.1091168	 1212.9365	 Diamond
482	 0.39602959	 96.44629	 0.046780984	 4.1059154	 1212.3968	 Diamond
483	 0.40398733	 95.831548	 0.049634134	 4.1025825	 1211.8347	 Diamond
484	 0.41210456	 95.192729	 0.052660092	 4.0991129	 1211.2492	 Diamond
485	 0.42038443	 94.528932	 0.055869186	 4.0955009	 1210.6394	 Diamond
486	 0.42883015	 93.839225	 0.059272344	 4.0917404	 1210.0043	 Diamond
487	 0.43744496	 93.122646	 0.06288113	 4.0878255	 1209.3427	 Diamond
488	 0.44623219	 92.378202	 0.066707773	 4.0837496	 1208.6535	 Diamond
489	 0.4551952	 91.604868	 0.07076521	 4.0795061	 1207.9356	 Diamond
490	 0.46433741	 90.801587	 0.075067118	 4.075088	 1207.1877	 Diamond
491	 0.47366231	 89.967269	 0.079627954	 4.070488	 1206.4086	 Diamond
492	 0.48317344	 89.100792	 0.084462999	 4.0656986	 1205.5968	 Diamond
493	 0.49287437	 88.200998	 0.089588397	 4.0607118	 1204.7511	 Diamond
494	 0.50276877	 87.2667	 0.095021202	 4.0555195	 1203.8698	 Diamond
495	 0.51286033	 86.296672	 0.10077942	 4.050113	 1202.9516	 Diamond
496	 0.5231528	 85.289657	 0.10688207	 4.0444834	 1201.9947	 Diamond
497	 0.5336495	 84.244412	 0.1133489	 4.0386217	 1200.9976	 Diamond
498	 0.54428885	 83.166304	 0.12015835	 4.0325558	 1199.9649	 Diamond
499	 0.55506237	 82.055614	 0.12731938	 4.0262852	 1198.8964	 Diamond
500	 0.56596942	 80.911858	 0.13484601	 4.0198052	 1197.7913	 Diamond
501	 0.57701052	 79.73444	 0.14275343	 4.0131099	 1196.6484	 Diamond
502	 0.58818638	 78.522749	 0.15105743	 4.0061934	 1195.4667	 Diamond
503	 0.59949769	 77.276174	 0.15977431	 3.9990498	 1194.2449	 Diamond
504	 0.6109452	 75.994107	 0.16892085	 3.9916726	 1192.982	 Diamond
505	 0.62252963	 74.675944	 0.17851434	 3.9840555	 1191.6766	 Diamond
506	 0.63425172	 73.321086	 0.18857258	 3.9761918	 1190.3275	 Diamond
507	 0.6461122	 71.928942	 0.19911387	 3.9680748	 1188.9333	 Diamond
508	 0.64709064	 71.813147	 0.2	 3.9673979	 1188.817	 Diamond
509	 0.65118127	 71.334699	 0.20373289	 3.9645986	 1188.329	 Diamond
510	 0.66459299	 69.724828	 0.21628253	 3.9551457	 1186.7027	 Diamond
511	 0.67751423	 68.148706	 0.22883217	 3.9458407	 1185.0996	 Diamond
512	 0.69193811	 66.360586	 0.24338122	 3.9352227	 1183.2678	 Diamond
513	 0.70582086	 64.611377	 0.25793026	 3.9247715	 1181.4621	 Diamond
514	 0.71921267	 62.898256	 0.2724793	 3.9144732	 1179.6802	 Diamond
515	 0.73410483	 60.963978	 0.28925981	 3.9027693	 1177.6519	 Diamond
516	 0.74845797	 59.071088	 0.30604031	 3.891236	 1175.6498	 Diamond
517	 0.76232077	 57.216677	 0.32282081	 3.8798591	 1173.6717	 Diamond
518	 0.7776773	 55.132987	 0.3420752	 3.8669812	 1171.4287	 Diamond
519	 0.79249821	 53.093191	 0.36132959	 3.8542757	 1169.2116	 Diamond
520	 0.80683063	 51.094304	 0.38058398	 3.8417278	 1167.018	 Diamond
521	 0.82261402	 48.863777	 0.40251749	 3.8276093	 1164.545	 Diamond
522	 0.83786873	 46.679479	 0.424451	 3.8136614	 1162.097	 Diamond
523	 0.85264002	 44.538376	 0.44638451	 3.7998688	 1159.6713	 Diamond
524	 0.86957576	 42.052857	 0.47238155	 3.7837038	 1156.822	 Diamond
525	 0.88594444	 39.620295	 0.4983786	 3.7677183	 1153.9978	 Diamond
526	 0.90179524	 37.237205	 0.52437564	 3.7518947	 1151.1955	 Diamond
527	 0.91717093	 34.900499	 0.55037269	 3.7362173	 1148.4126	 Diamond
528	 0.93456711	 32.227978	 0.58071787	 3.7180838	 1145.1856	 Diamond
529	 0.95141889	 29.611028	 0.61106305	 3.7001099	 1141.9782	 Diamond
530	 0.96777157	 27.046202	 0.64140822	 3.6822773	 1138.7875	 Diamond
531	 0.98366482	 24.530431	 0.6717534	 3.6645697	 1135.6106	 Diamond
532	 1.0016803	 21.652499	 0.70717116	 3.64404	 1131.9166	 Diamond
533	 1.0191663	 18.833749	 0.74258893	 3.623638	 1128.234	 Diamond
534	 1.0361657	 16.070705	 0.77800669	 3.6033437	 1124.5593	 Diamond
535	 1.0527161	 13.360252	 0.81342445	 3.5831385	 1120.8892	 Diamond
536	 1.0688512	 10.699594	 0.84884221	 3.5630053	 1117.2207	 Diamond
537	 1.0842497	 8.14459	 0.88346182	 3.5433796	 1113.6334	 Diamond
538	 1.0965495	 6.0933167	 0.91168857	 3.5274072	 1110.7056	 Diamond
539	 1.0998401	 5.5430424	 0.91932636	 3.5230887	 1109.9127	 Diamond
540	 1.1004963	 5.4332275	 0.92085392	 3.5222252	 1109.7541	 Diamond
541	 1.1006275	 5.4112741	 0.92115943	 3.5220525	 1109.7224	 Diamond
551	 1.1006603	 5.4057862	 0.92123581	 3.5220093	 1109.7145	 Diamond
551	 1.1006603	 5.4057862	 0.92123581	 2.4201785	 1109.7145	 Graph_Lowitzer
561	 1.1009174	 5.3762201	 0.92164741	 2.4193443	 1109.1073	 Graph_Lowitzer
562	 1.1018196	 5.272565	 0.92309201	 2.4164028	 1106.9793	 Graph_Lowitzer
563	 1.1036229	 5.0657854	 0.92598121	 2.4104556	 1102.7388	 Graph_Lowitzer
564	 1.1072253	 4.6543363	 0.9317596	 2.3982924	 1094.3179	 Graph_Lowitzer
