Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
378	 0.044843961	 164.23472	 9.5166443e-05	 5.7977494	 461.50254	 Si PPv (Sakai)
379	 0.045745313	 164.21911	 0.00010101983	 5.7976351	 461.49221	 Si PPv (Sakai)
380	 0.046664783	 164.20287	 0.00010723319	 5.7975163	 461.48146	 Si PPv (Sakai)
381	 0.047602735	 164.18597	 0.00011382866	 5.7973926	 461.47028	 Si PPv (Sakai)
382	 0.048559539	 164.16838	 0.00012082973	 5.7972639	 461.45864	 Si PPv (Sakai)
383	 0.049535576	 164.15008	 0.00012826134	 5.79713	 461.44652	 Si PPv (Sakai)
384	 0.050531232	 164.13104	 0.00013614995	 5.7969907	 461.43392	 Si PPv (Sakai)
385	 0.0515469	 164.11122	 0.00014452367	 5.7968457	 461.4208	 Si PPv (Sakai)
386	 0.052582984	 164.0906	 0.00015341232	 5.7966947	 461.40715	 Si PPv (Sakai)
387	 0.053639894	 164.06915	 0.00016284755	 5.7965377	 461.39295	 Si PPv (Sakai)
388	 0.054718049	 164.04682	 0.00017286297	 5.7963743	 461.37817	 Si PPv (Sakai)
389	 0.055817875	 164.02359	 0.00018349423	 5.7962042	 461.36278	 Si PPv (Sakai)
390	 0.056939809	 163.99942	 0.00019477919	 5.7960273	 461.34678	 Si PPv (Sakai)
391	 0.058084294	 163.97427	 0.00020675804	 5.7958431	 461.33012	 Si PPv (Sakai)
392	 0.059251784	 163.94809	 0.00021947343	 5.7956515	 461.31279	 Si PPv (Sakai)
393	 0.060442741	 163.92086	 0.00023297063	 5.7954521	 461.29475	 Si PPv (Sakai)
394	 0.061657638	 163.89252	 0.00024729768	 5.7952446	 461.27598	 Si PPv (Sakai)
395	 0.062896956	 163.86303	 0.00026250559	 5.7950286	 461.25644	 Si PPv (Sakai)
396	 0.064161185	 163.83235	 0.00027864849	 5.7948039	 461.23611	 Si PPv (Sakai)
397	 0.065450826	 163.80042	 0.00029578385	 5.7945701	 461.21496	 Si PPv (Sakai)
398	 0.06676639	 163.7672	 0.00031397265	 5.7943268	 461.19295	 Si PPv (Sakai)
399	 0.068108399	 163.73263	 0.00033327962	 5.7940735	 461.17004	 Si PPv (Sakai)
400	 0.069477384	 163.69666	 0.00035377347	 5.79381	 461.1462	 Si PPv (Sakai)
401	 0.070873887	 163.65923	 0.00037552713	 5.7935358	 461.12139	 Si PPv (Sakai)
402	 0.072298461	 163.62029	 0.000398618	 5.7932505	 461.09557	 Si PPv (Sakai)
403	 0.073751671	 163.57976	 0.00042312823	 5.7929535	 461.06871	 Si PPv (Sakai)
404	 0.075234094	 163.5376	 0.00044914502	 5.7926445	 461.04075	 Si PPv (Sakai)
405	 0.076746314	 163.49373	 0.00047676091	 5.7923229	 461.01166	 Si PPv (Sakai)
406	 0.078288933	 163.44808	 0.00050607413	 5.7919883	 460.98138	 Si PPv (Sakai)
407	 0.079862561	 163.40058	 0.00053718894	 5.7916401	 460.94987	 Si PPv (Sakai)
408	 0.081467822	 163.35116	 0.00057021598	 5.7912777	 460.91708	 Si PPv (Sakai)
409	 0.083105351	 163.29973	 0.0006052727	 5.7909006	 460.88296	 Si PPv (Sakai)
410	 0.084775798	 163.24622	 0.00064248372	 5.7905082	 460.84745	 Si PPv (Sakai)
411	 0.086479824	 163.19055	 0.00068198135	 5.7900998	 460.8105	 Si PPv (Sakai)
412	 0.088218104	 163.13262	 0.00072390597	 5.7896748	 460.77204	 Si PPv (Sakai)
413	 0.089991327	 163.07235	 0.0007684066	 5.7892326	 460.73203	 Si PPv (Sakai)
414	 0.091800196	 163.00964	 0.00081564137	 5.7887724	 460.69038	 Si PPv (Sakai)
415	 0.093645427	 162.94439	 0.00086577812	 5.7882935	 460.64704	 Si PPv (Sakai)
416	 0.095527751	 162.8765	 0.00091899497	 5.7877951	 460.60194	 Si PPv (Sakai)
417	 0.097447915	 162.80586	 0.00097548097	 5.7872765	 460.555	 Si PPv (Sakai)
418	 0.099406678	 162.73236	 0.0010354367	 5.7867367	 460.50615	 Si PPv (Sakai)
419	 0.10140482	 162.6559	 0.0010990751	 5.7861751	 460.45532	 Si PPv (Sakai)
420	 0.10344312	 162.57634	 0.0011666222	 5.7855906	 460.40241	 Si PPv (Sakai)
421	 0.10552241	 162.49356	 0.0012383176	 5.7849824	 460.34736	 Si PPv (Sakai)
422	 0.10764349	 162.40743	 0.0013144159	 5.7843494	 460.29006	 Si PPv (Sakai)
423	 0.10980721	 162.31783	 0.0013951871	 5.7836907	 460.23043	 Si PPv (Sakai)
424	 0.11201443	 162.2246	 0.0014809178	 5.7830052	 460.16838	 Si PPv (Sakai)
425	 0.11426602	 162.12761	 0.001571912	 5.7822919	 460.1038	 Si PPv (Sakai)
426	 0.11656287	 162.02669	 0.0016684926	 5.7815495	 460.03659	 Si PPv (Sakai)
427	 0.1189059	 161.92171	 0.0017710018	 5.780777	 459.96665	 Si PPv (Sakai)
428	 0.12129603	 161.81248	 0.0018798031	 5.779973	 459.89385	 Si PPv (Sakai)
429	 0.12373421	 161.69884	 0.0019952822	 5.7791364	 459.81809	 Si PPv (Sakai)
430	 0.1262214	 161.58062	 0.002117848	 5.7782657	 459.73925	 Si PPv (Sakai)
431	 0.1287586	 161.45762	 0.0022479348	 5.7773596	 459.6572	 Si PPv (Sakai)
432	 0.1313468	 161.32966	 0.0023860032	 5.7764166	 459.5718	 Si PPv (Sakai)
433	 0.13398703	 161.19655	 0.002532542	 5.7754353	 459.48293	 Si PPv (Sakai)
434	 0.13668034	 161.05806	 0.0026880698	 5.7744141	 459.39043	 Si PPv (Sakai)
435	 0.13942779	 160.91399	 0.0028531368	 5.7733513	 459.29416	 Si PPv (Sakai)
436	 0.14223048	 160.76412	 0.0030283269	 5.7722453	 459.19397	 Si PPv (Sakai)
437	 0.14508951	 160.60821	 0.0032142594	 5.7710942	 459.0897	 Si PPv (Sakai)
438	 0.14800601	 160.44602	 0.0034115915	 5.7698964	 458.98117	 Si PPv (Sakai)
439	 0.15098115	 160.27731	 0.0036210204	 5.7686497	 458.86822	 Si PPv (Sakai)
440	 0.15401609	 160.1018	 0.0038432855	 5.7673524	 458.75066	 Si PPv (Sakai)
441	 0.15711204	 159.91923	 0.0040791717	 5.7660022	 458.62831	 Si PPv (Sakai)
442	 0.16027024	 159.72932	 0.0043295111	 5.764597	 458.50097	 Si PPv (Sakai)
443	 0.16349191	 159.53178	 0.0045951869	 5.7631347	 458.36842	 Si PPv (Sakai)
444	 0.16677836	 159.32631	 0.0048771354	 5.7616128	 458.23047	 Si PPv (Sakai)
445	 0.17013086	 159.11257	 0.0051763504	 5.7600289	 458.08689	 Si PPv (Sakai)
446	 0.17355076	 158.89027	 0.0054938854	 5.7583805	 457.93744	 Si PPv (Sakai)
447	 0.1770394	 158.65904	 0.0058308583	 5.7566649	 457.78189	 Si PPv (Sakai)
448	 0.18059816	 158.41854	 0.0061884545	 5.7548795	 457.61999	 Si PPv (Sakai)
449	 0.18422846	 158.1684	 0.0065679312	 5.7530213	 457.45147	 Si PPv (Sakai)
450	 0.18793173	 157.90823	 0.0069706217	 5.7510874	 457.27606	 Si PPv (Sakai)
451	 0.19170943	 157.63766	 0.0073979402	 5.7490747	 457.09348	 Si PPv (Sakai)
452	 0.19556306	 157.35626	 0.007851386	 5.74698	 456.90343	 Si PPv (Sakai)
453	 0.19949413	 157.0636	 0.0083325492	 5.7447998	 456.70561	 Si PPv (Sakai)
454	 0.20350421	 156.75925	 0.0088431157	 5.7425308	 456.4997	 Si PPv (Sakai)
455	 0.20759488	 156.44275	 0.0093848731	 5.7401692	 456.28536	 Si PPv (Sakai)
456	 0.21176775	 156.11362	 0.0099597165	 5.7377113	 456.06224	 Si PPv (Sakai)
457	 0.21602447	 155.77137	 0.010569655	 5.7351532	 455.82998	 Si PPv (Sakai)
458	 0.22036672	 155.41548	 0.011216819	 5.7324906	 455.58821	 Si PPv (Sakai)
459	 0.22479621	 155.04542	 0.011903466	 5.7297194	 455.33653	 Si PPv (Sakai)
460	 0.22931469	 154.66065	 0.01263199	 5.7268352	 455.07453	 Si PPv (Sakai)
461	 0.23392393	 154.26058	 0.013404926	 5.7238331	 454.80178	 Si PPv (Sakai)
462	 0.23862576	 153.84463	 0.014224962	 5.7207085	 454.51784	 Si PPv (Sakai)
463	 0.24342201	 153.41218	 0.015094948	 5.7174563	 454.22225	 Si PPv (Sakai)
464	 0.24831458	 152.9626	 0.016017901	 5.7140712	 453.91452	 Si PPv (Sakai)
465	 0.25330539	 152.49523	 0.01699702	 5.7105478	 453.59414	 Si PPv (Sakai)
466	 0.25839639	 152.00937	 0.018035693	 5.7068805	 453.2606	 Si PPv (Sakai)
467	 0.26358958	 151.50434	 0.019137508	 5.7030632	 452.91333	 Si PPv (Sakai)
468	 0.26888699	 150.97938	 0.020306267	 5.6990899	 452.55179	 Si PPv (Sakai)
469	 0.27429069	 150.43376	 0.021545995	 5.694954	 452.17535	 Si PPv (Sakai)
470	 0.2798028	 149.86667	 0.022860957	 5.690649	 451.78342	 Si PPv (Sakai)
471	 0.28542546	 149.2773	 0.024255666	 5.6861678	 451.37533	 Si PPv (Sakai)
472	 0.29116086	 148.66483	 0.025734901	 5.6815033	 450.95042	 Si PPv (Sakai)
473	 0.29701123	 148.02838	 0.027303719	 5.6766477	 450.50797	 Si PPv (Sakai)
474	 0.30297883	 147.36704	 0.028967476	 5.6715933	 450.04726	 Si PPv (Sakai)
475	 0.30906598	 146.67991	 0.030731835	 5.6663319	 449.56752	 Si PPv (Sakai)
476	 0.31527502	 145.96601	 0.03260279	 5.6608549	 449.06795	 Si PPv (Sakai)
477	 0.32160834	 145.22435	 0.034586681	 5.6551534	 448.54772	 Si PPv (Sakai)
478	 0.32806837	 144.45393	 0.036690213	 5.6492182	 448.00595	 Si PPv (Sakai)
479	 0.3346576	 143.65368	 0.038920475	 5.6430395	 447.44174	 Si PPv (Sakai)
480	 0.34137852	 142.82253	 0.041284962	 5.6366074	 446.85414	 Si PPv (Sakai)
481	 0.34823368	 141.95934	 0.043791595	 5.6299113	 446.24216	 Si PPv (Sakai)
482	 0.35522569	 141.06298	 0.046448743	 5.6229403	 445.60478	 Si PPv (Sakai)
483	 0.36235718	 140.13226	 0.049265245	 5.615683	 444.94091	 Si PPv (Sakai)
484	 0.36963081	 139.16596	 0.052250438	 5.6081276	 444.24942	 Si PPv (Sakai)
485	 0.3770493	 138.16283	 0.055414177	 5.6002617	 443.52916	 Si PPv (Sakai)
486	 0.38461539	 137.12158	 0.05876686	 5.5920725	 442.77888	 Si PPv (Sakai)
487	 0.39233186	 136.0409	 0.062319461	 5.5835465	 441.99732	 Si PPv (Sakai)
488	 0.40020154	 134.91943	 0.066083547	 5.5746697	 441.18313	 Si PPv (Sakai)
489	 0.40822727	 133.75578	 0.070071314	 5.5654277	 440.33492	 Si PPv (Sakai)
490	 0.41641194	 132.54855	 0.07429561	 5.5558052	 439.45123	 Si PPv (Sakai)
491	 0.42475844	 131.29628	 0.078769965	 5.5457864	 438.53053	 Si PPv (Sakai)
492	 0.43326973	 129.9975	 0.08350862	 5.5353549	 437.57124	 Si PPv (Sakai)
493	 0.44194874	 128.65071	 0.088526555	 5.5244935	 436.57169	 Si PPv (Sakai)
494	 0.45079847	 127.25436	 0.09383952	 5.5131844	 435.53014	 Si PPv (Sakai)
495	 0.4598219	 125.80691	 0.099464059	 5.5014089	 434.44477	 Si PPv (Sakai)
496	 0.46902202	 124.30677	 0.10541754	 5.4891477	 433.31369	 Si PPv (Sakai)
497	 0.47840185	 122.75236	 0.11171819	 5.4763805	 432.13491	 Si PPv (Sakai)
498	 0.48796437	 121.14205	 0.11838509	 5.4630864	 430.90635	 Si PPv (Sakai)
499	 0.49771259	 119.47422	 0.12543826	 5.4492434	 429.62584	 Si PPv (Sakai)
500	 0.50764948	 117.74725	 0.1328986	 5.4348287	 428.2911	 Si PPv (Sakai)
501	 0.51777799	 115.9595	 0.14078798	 5.4198185	 426.89977	 Si PPv (Sakai)
502	 0.52039444	 115.49323	 0.14287328	 5.4158886	 426.53525	 Si PPv (Sakai)
508	 0.52043656	 115.48571	 0.14290701	 5.4158252	 426.52937	 Si PPv (Sakai)
508	 0.52043656	 115.48571	 0.14290701	 5.3807353	 426.52937	 Brg (Oganov)
518	 0.52062719	 115.45188	 0.14305874	 5.3804613	 426.50349	 Brg (Oganov)
519	 0.5213884	 115.31672	 0.14366564	 5.3793661	 426.40005	 Brg (Oganov)
520	 0.52516383	 114.64416	 0.14670016	 5.3739093	 425.88467	 Brg (Oganov)
521	 0.53421922	 113.01613	 0.15414519	 5.3606533	 424.6325	 Brg (Oganov)
522	 0.54467051	 111.11136	 0.16303333	 5.3450578	 423.15907	 Brg (Oganov)
